game_num,round_num,step_num,player,is_strict_ef,is_one_item_ef,is_final_allocation,final_strict_ef,final_one_item_ef,outside_consistent,offer_increasing
58,1,1,1,True,False,True,True,True,True,True
58,1,2,2,True,False,True,True,True,True,True
61,1,1,1,True,False,True,True,True,False,True
61,1,2,2,True,False,True,True,True,False,True
62,1,1,1,True,False,True,True,True,True,True
62,1,2,2,True,False,True,True,True,True,True
63,1,1,1,True,False,False,False,False,False,True
63,1,2,2,False,False,False,False,False,False,True
64,1,1,1,False,False,False,False,False,False,True
64,1,2,2,True,False,False,False,False,False,True
65,1,1,1,True,False,True,True,True,True,True
65,1,2,2,True,False,True,True,True,True,True
66,1,1,1,True,False,True,True,True,True,True
66,1,2,2,True,False,True,True,True,True,True
67,1,1,1,True,False,False,False,False,True,True
67,1,2,2,True,False,False,False,False,True,True
67,2,1,1,True,False,False,False,False,True,True
67,2,2,2,False,False,False,False,False,True,True
68,1,1,1,True,False,False,False,False,True,True
68,1,2,2,False,False,False,False,False,True,True
68,2,1,1,True,False,False,False,False,True,True
68,2,2,2,False,False,False,False,False,True,True
69,1,1,1,True,False,False,False,False,False,True
69,1,2,2,False,False,False,False,False,False,True
70,1,1,1,True,False,True,True,True,False,True
70,1,2,2,False,False,True,True,True,False,True
71,1,1,1,True,False,True,True,True,True,True
71,1,2,2,True,False,True,True,True,True,True
72,1,1,1,False,False,False,False,False,False,True
72,1,2,2,False,False,False,False,False,False,True
72,2,1,1,False,False,True,True,False,False,True
72,2,2,2,True,False,True,True,False,False,True
73,1,1,1,True,False,True,True,True,True,True
73,1,2,2,True,False,True,True,True,True,True
76,1,1,1,False,False,False,False,False,True,True
76,1,2,2,True,False,False,False,False,True,True
76,2,1,1,True,False,True,True,True,True,True
76,2,2,2,True,False,True,True,True,True,True
77,1,1,1,True,False,False,False,False,False,True
77,1,2,2,False,False,False,False,False,False,True
78,1,1,1,True,False,False,False,False,True,True
78,1,2,2,False,False,False,False,False,True,True
79,1,1,1,False,False,False,False,False,True,True
79,1,2,2,True,False,False,False,False,True,True
80,1,1,1,True,False,False,False,False,False,True
80,1,2,2,False,False,False,False,False,False,True
82,1,1,1,True,False,False,False,False,True,True
82,1,2,2,False,False,False,False,False,True,True
83,1,1,1,True,False,True,True,True,True,True
83,1,2,2,True,False,True,True,True,True,True
84,1,1,1,True,False,False,False,False,True,True
84,1,2,2,True,False,False,False,False,True,True
85,1,1,1,True,False,False,False,False,False,True
85,1,2,2,False,False,False,False,False,False,True
85,2,1,1,True,False,False,False,False,False,True
85,2,2,2,False,False,False,False,False,False,True
86,1,1,1,False,False,False,False,False,False,True
86,1,2,2,True,False,False,False,False,False,True
87,1,1,1,False,False,True,True,True,True,True
87,1,2,2,True,False,True,True,True,True,True
88,1,1,1,True,False,False,False,False,False,True
88,1,2,2,False,False,False,False,False,False,True
