game_num,round_num,player,discount_rate,offer,value,items,your_side_of_current_offer,outside_offer,accepting_an_offer_worse_than_outside_offer,making_an_offer_worse_for_you_than_your_outside_offer,walking_away_from_an_offer_better_than_your_outside_offer,offer_no_items_or_all_items,making_offer_worse_than_previous
16,2,2,0.9,"[0, 0, 0, 2, 0]",68.4,[2 3 2 6 3],68.4,52.2,False,False,True,False,True
16,3,1,0.81,[],,[2 3 2 6 3],,,,,,,
17,1,1,1.0,"[0, 1, 1, 3, 0]",1060.0,[4 6 3 7 3],,564.0,False,False,False,False,False
17,1,2,1.0,"[3, 1, 1, 3, 0]",541.0,[4 6 3 7 3],541.0,328.0,False,False,True,False,False
17,2,1,0.9,[],,[4 6 3 7 3],,,,,,,
18,1,1,1.0,"[0, 0, 0, 0, 0]",230.0,[3 1 4 1 6],,927.0,False,True,False,True,False
19,1,1,1.0,"[0, 0, 0, 0, 0]",959.0,[7 2 3 1 2],,857.0,False,False,False,True,False
19,1,2,1.0,"[0, 0, 0, 0, 0]",0.0,[7 2 3 1 2],0.0,317.0,False,True,False,True,False
19,2,1,0.9,[],,[7 2 3 1 2],,,,,,,
20,1,1,1.0,"[1, 0, 0, 0, 0]",826.0,[6 1 1 2 3],,750.0,False,False,False,False,False
21,1,1,1.0,"[0, 0, 3, 3, 1]",1066.0,[4 4 3 7 3],,658.0,False,False,False,False,False
21,1,2,1.0,"[0, 0, 0, 2, 0]",166.0,[4 4 3 7 3],166.0,479.0,False,True,False,False,True
21,2,1,0.9,"[0, 0, 1, 1, 0]",1219.5,[4 4 3 7 3],1219.5,592.2,False,False,True,False,True
23,1,1,1.0,"[0, 1, 0, 1, 1]",883.0,[1 4 1 3 5],,857.0,False,False,False,False,False
23,1,2,1.0,"[0, 0, 0, 0, 0]",0.0,[1 4 1 3 5],0.0,628.0,False,True,False,True,True
23,2,1,0.9,"[0, 1, 0, 1, 0]",879.3000000000001,[1 4 1 3 5],879.3000000000001,771.3000000000001,False,False,True,False,True
24,1,1,1.0,"[2, 1, 2, 1, 2]",776.0,[6 4 8 3 5],,148.0,False,False,False,False,False
24,1,2,1.0,"[1, 0, 3, 0, 1]",98.0,[6 4 8 3 5],98.0,630.0,False,True,False,False,True
24,2,1,0.9,"[1, 2, 1, 1, 1]",730.8000000000001,[6 4 8 3 5],730.8000000000001,133.20000000000002,False,False,True,False,True
24,2,2,0.9,"[1, 0, 3, 0, 1]",88.2,[6 4 8 3 5],88.2,567.0,False,True,False,False,True
24,3,1,0.81,[],,[6 4 8 3 5],,,,,,,
25,1,1,1.0,"[0, 5, 0, 5, 0]",267.0,[2 5 3 5 2],,882.0,False,True,False,False,False
25,1,2,1.0,"[0, 2, 0, 2, 0]",244.0,[2 5 3 5 2],244.0,550.0,False,True,False,False,True
25,2,1,0.9,[],,[2 5 3 5 2],,,,,,,
26,1,1,1.0,"[0, 0, 5, 8, 2]",1337.0,[6 7 8 8 3],,573.0,False,False,False,False,False
27,1,1,1.0,"[0, 0, 3, 1, 3]",788.0,[6 4 7 5 5],,414.0,False,False,False,False,False
27,1,2,1.0,"[0, 0, 4, 0, 4]",372.0,[6 4 7 5 5],372.0,135.0,False,False,True,False,False
27,2,1,0.9,"[0, 0, 4, 1, 4]",628.2,[6 4 7 5 5],628.2,372.6,False,False,True,False,True
27,2,2,0.9,"[0, 0, 4, 1, 4]",351.0,[6 4 7 5 5],351.0,121.5,False,False,False,False,False
28,1,1,1.0,"[0, 0, 3, 2, 0]",453.0,[3 0 6 4 3],,85.0,False,False,False,False,False
28,1,2,1.0,"[1, 0, 3, 0, 0]",250.0,[3 0 6 4 3],250.0,82.0,False,False,True,False,True
28,2,1,0.9,"[0, 0, 2, 1, 0]",457.2,[3 0 6 4 3],457.2,76.5,False,False,True,False,False
28,2,2,0.9,"[0, 0, 2, 1, 1]",239.4,[3 0 6 4 3],239.4,73.8,False,False,True,False,False
28,3,1,0.81,[],,[3 0 6 4 3],,,,,,,
29,1,1,1.0,"[0, 3, 0, 5, 2]",723.0,[2 9 5 6 4],,52.0,False,False,False,False,False
29,1,2,1.0,"[1, 3, 2, 2, 0]",596.0,[2 9 5 6 4],596.0,367.0,False,False,True,False,True
29,2,1,0.9,"[0, 2, 1, 3, 0]",738.9,[2 9 5 6 4],738.9,46.800000000000004,False,False,True,False,False
29,2,2,0.9,"[0, 3, 0, 2, 0]",369.0,[2 9 5 6 4],369.0,330.3,False,False,True,False,True
29,3,1,0.81,"[0, 3, 0, 1, 0]",721.71,[2 9 5 6 4],721.71,42.120000000000005,False,False,True,False,True
30,1,1,1.0,"[1, 0, 0, 0, 0]",733.0,[4 2 4 1 2],,614.0,False,False,False,False,False
31,1,1,1.0,"[2, 0, 0, 0, 0]",1165.0,[9 2 3 4 2],,146.0,False,False,False,False,False
31,1,2,1.0,"[3, 0, 0, 1, 0]",109.0,[9 2 3 4 2],109.0,80.0,False,False,True,False,False
31,2,1,0.9,"[2, 0, 0, 1, 0]",959.4,[9 2 3 4 2],959.4,131.4,False,False,True,False,True
31,2,2,0.9,"[2, 0, 1, 1, 0]",111.60000000000001,[9 2 3 4 2],111.60000000000001,72.0,False,False,True,False,False
31,3,1,0.81,"[2, 0, 1, 1, 0]",800.2800000000001,[9 2 3 4 2],800.2800000000001,118.26,False,False,False,False,True
32,1,1,1.0,"[1, 0, 1, 1, 0]",1348.0,[6 3 8 5 6],,397.0,False,False,False,False,False
32,1,2,1.0,"[0, 0, 1, 0, 0]",71.0,[6 3 8 5 6],71.0,585.0,False,True,False,False,True
32,2,1,0.9,"[0, 0, 2, 0, 0]",1215.0,[6 3 8 5 6],1215.0,357.3,False,False,True,False,True
32,2,2,0.9,"[0, 0, 1, 0, 0]",63.9,[6 3 8 5 6],63.9,526.5,False,True,False,False,True
32,3,1,0.81,[],,[6 3 8 5 6],,,,,,,
33,1,1,1.0,"[0, 1, 2, 0, 1]",449.0,[1 3 4 2 3],,33.0,False,False,False,False,False
34,1,1,1.0,"[0, 2, 3, 0, 0]",224.0,[1 5 6 0 1],,197.0,False,False,False,False,False
34,1,2,1.0,"[0, 1, 2, 0, 0]",172.0,[1 5 6 0 1],172.0,204.0,False,True,False,False,True
34,2,1,0.9,"[0, 2, 3, 0, 0]",201.6,[1 5 6 0 1],201.6,177.3,False,False,True,False,True
34,2,2,0.9,"[0, 1, 2, 0, 0]",154.8,[1 5 6 0 1],154.8,183.6,False,True,False,False,True
34,3,1,0.81,[],,[1 5 6 0 1],,,,,,,
35,1,1,1.0,"[0, 2, 0, 0, 2]",412.0,[1 5 1 1 5],,606.0,False,True,False,False,False
35,1,2,1.0,"[0, 0, 0, 0, 0]",0.0,[1 5 1 1 5],0.0,763.0,False,True,False,True,True
35,2,1,0.9,"[0, 0, 0, 0, 0]",505.8,[1 5 1 1 5],505.8,545.4,False,True,False,True,True
36,1,1,1.0,"[2, 1, 0, 0, 0]",861.0,[5 2 4 4 3],,281.0,False,False,False,False,False
36,1,2,1.0,"[0, 0, 0, 2, 2]",264.0,[5 2 4 4 3],264.0,120.0,False,False,True,False,False
36,2,1,0.9,"[0, 0, 2, 1, 2]",698.4,[5 2 4 4 3],698.4,252.9,False,False,True,False,True
36,2,2,0.9,"[0, 0, 2, 1, 2]",223.20000000000002,[5 2 4 4 3],223.20000000000002,108.0,False,False,False,False,False
37,1,1,1.0,"[0, 2, 2, 0, 6]",696.0,[2 4 6 4 8],,530.0,False,False,False,False,False
37,1,2,1.0,"[0, 1, 2, 4, 5]",557.0,[2 4 6 4 8],557.0,180.0,False,False,True,False,True
37,2,1,0.9,"[0, 1, 2, 2, 6]",585.9,[2 4 6 4 8],585.9,477.0,False,False,True,False,False
37,2,2,0.9,"[0, 1, 0, 2, 6]",470.7,[2 4 6 4 8],470.7,162.0,False,False,True,False,True
37,3,1,0.81,[],,[2 4 6 4 8],,,,,,,
38,1,1,1.0,"[0, 0, 3, 0, 0]",988.0,[3 4 7 4 4],,422.0,False,False,False,False,False
38,1,2,1.0,"[0, 0, 0, 0, 4]",300.0,[3 4 7 4 4],300.0,685.0,False,True,False,False,False
38,2,1,0.9,"[0, 1, 3, 0, 1]",802.8000000000001,[3 4 7 4 4],802.8000000000001,379.8,False,False,True,False,False
38,2,2,0.9,"[0, 0, 0, 0, 3]",202.5,[3 4 7 4 4],202.5,616.5,False,True,False,False,False
38,3,1,0.81,[],,[3 4 7 4 4],,,,,,,
39,1,1,1.0,"[0, 0, 2, 0, 0]",1004.0,[4 2 6 0 6],,827.0,False,False,False,False,False
39,1,2,1.0,"[4, 2, 1, 0, 2]",191.0,[4 2 6 0 6],191.0,549.0,False,True,False,False,True
39,2,1,0.9,[],,[4 2 6 0 6],,,,,,,
40,1,1,1.0,"[0, 0, 0, 0, 0]",1197.0,[4 5 7 2 4],,737.0,False,False,False,True,False
40,1,2,1.0,"[0, 0, 0, 0, 0]",0.0,[4 5 7 2 4],0.0,732.0,False,True,False,True,False
40,2,1,0.9,[],,[4 5 7 2 4],,,,,,,
41,1,1,1.0,"[0, 0, 3, 2, 0]",1445.0,[4 5 3 8 7],,689.0,False,False,False,False,False
41,1,2,1.0,"[0, 1, 0, 3, 0]",190.0,[4 5 3 8 7],190.0,526.0,False,True,False,False,False
41,2,1,0.9,"[0, 0, 3, 2, 0]",1300.5,[4 5 3 8 7],1300.5,620.1,False,False,True,False,True
42,1,1,1.0,"[0, 1, 0, 1, 1]",569.0,[0 4 2 4 3],,65.0,False,False,False,False,False
43,1,1,1.0,"[0, 0, 0, 7, 4]",856.0,[5 2 4 7 4],,945.0,False,True,False,False,False
44,1,1,1.0,"[0, 0, 8, 0, 0]",280.0,[2 3 8 5 7],,768.0,False,True,False,False,False
44,1,2,1.0,"[0, 0, 4, 3, 7]",438.0,[2 3 8 5 7],438.0,167.0,False,False,True,False,False
44,2,1,0.9,"[0, 1, 1, 5, 6]",312.3,[2 3 8 5 7],312.3,691.2,False,True,False,False,True
44,2,2,0.9,"[0, 0, 3, 4, 7]",412.2,[2 3 8 5 7],412.2,150.3,False,False,True,False,True
44,3,1,0.81,[],,[2 3 8 5 7],,,,,,,
45,1,1,1.0,"[1, 3, 0, 2, 0]",812.0,[3 7 2 6 4],,202.0,False,False,False,False,False
45,1,2,1.0,"[0, 1, 0, 2, 0]",145.0,[3 7 2 6 4],145.0,470.0,False,True,False,False,True
45,2,1,0.9,"[0, 3, 0, 1, 0]",833.4,[3 7 2 6 4],833.4,181.8,False,False,True,False,True
45,2,2,0.9,"[0, 1, 0, 1, 0]",81.9,[3 7 2 6 4],81.9,423.0,False,True,False,False,True
45,3,1,0.81,[],,[3 7 2 6 4],,,,,,,
46,1,1,1.0,"[0, 2, 2, 1, 2]",743.0,[4 4 4 2 3],,704.0,False,False,False,False,False
47,1,1,1.0,"[1, 0, 1, 0, 0]",667.0,[7 0 3 1 6],,787.0,False,True,False,False,False
47,1,2,1.0,"[3, 0, 1, 0, 2]",271.0,[7 0 3 1 6],271.0,306.0,False,True,False,False,False
47,2,1,0.9,"[2, 0, 1, 0, 1]",528.3000000000001,[7 0 3 1 6],528.3000000000001,708.3000000000001,False,True,False,False,False
47,2,2,0.9,"[2, 0, 0, 0, 2]",145.8,[7 0 3 1 6],145.8,275.40000000000003,False,True,False,False,True
47,3,1,0.81,[],,[7 0 3 1 6],,,,,,,
48,1,1,1.0,"[1, 1, 1, 2, 0]",778.0,[5 6 5 4 4],,809.0,False,True,False,False,False
48,1,2,1.0,"[0, 0, 1, 0, 0]",47.0,[5 6 5 4 4],47.0,627.0,False,True,False,False,True
48,2,1,0.9,[],,[5 6 5 4 4],,,,,,,
49,1,1,1.0,"[0, 1, 0, 0, 0]",823.0,[6 3 5 3 2],,66.0,False,False,False,False,False
49,1,2,1.0,"[1, 1, 3, 1, 1]",365.0,[6 3 5 3 2],365.0,273.0,False,False,True,False,False
49,2,1,0.9,"[2, 1, 3, 0, 1]",584.1,[6 3 5 3 2],584.1,59.4,False,False,True,False,True
49,2,2,0.9,"[2, 0, 2, 1, 1]",233.1,[6 3 5 3 2],233.1,245.70000000000002,False,True,False,False,True
49,3,1,0.81,[],,[6 3 5 3 2],,,,,,,
50,1,1,1.0,"[0, 3, 0, 1, 0]",1764.0,[10  7  1  3  4],,281.0,False,False,False,False,False
50,1,2,1.0,"[0, 1, 0, 0, 0]",82.0,[10  7  1  3  4],82.0,86.0,False,True,False,False,True
50,2,1,0.9,"[1, 0, 0, 0, 0]",1742.4,[10  7  1  3  4],1742.4,252.9,False,False,True,False,True
50,2,2,0.9,"[0, 3, 0, 1, 0]",295.2,[10  7  1  3  4],295.2,77.4,False,False,True,False,False
50,3,1,0.81,[],,[10  7  1  3  4],,,,,,,
51,1,1,1.0,"[0, 0, 0, 0, 0]",1014.0,[2 2 2 4 4],,813.0,False,False,False,True,False
51,1,2,1.0,"[0, 0, 0, 0, 4]",52.0,[2 2 2 4 4],52.0,884.0,False,True,False,False,False
51,2,1,0.9,"[0, 0, 1, 2, 2]",547.2,[2 2 2 4 4],547.2,731.7,False,True,False,False,True
52,1,1,1.0,"[0, 0, 0, 0, 0]",1270.0,[6 4 4 5 3],,979.0,False,False,False,True,False
52,1,2,1.0,"[3, 2, 2, 2, 2]",653.0,[6 4 4 5 3],653.0,619.0,False,False,True,False,False
52,2,1,0.9,[],,[6 4 4 5 3],,,,,,,
53,1,1,1.0,"[2, 1, 1, 0, 1]",640.0,[8 3 4 0 4],,160.0,False,False,False,False,False
53,1,2,1.0,"[1, 1, 1, 0, 0]",158.0,[8 3 4 0 4],158.0,118.0,False,False,True,False,True
53,2,1,0.9,"[2, 0, 1, 0, 0]",667.8000000000001,[8 3 4 0 4],667.8000000000001,144.0,False,False,True,False,True
53,2,2,0.9,"[1, 0, 1, 0, 0]",98.10000000000001,[8 3 4 0 4],98.10000000000001,106.2,False,True,False,False,True
53,3,1,0.81,[],,[8 3 4 0 4],,,,,,,
54,1,1,1.0,"[0, 0, 0, 0, 0]",2074.0,[6 6 8 5 6],,923.0,False,False,False,True,False
54,1,2,1.0,"[1, 1, 4, 5, 6]",642.0,[6 6 8 5 6],642.0,21.0,False,False,True,False,False
54,2,1,0.9,[],,[6 6 8 5 6],,,,,,,
55,1,1,1.0,"[0, 0, 3, 0, 1]",479.0,[2 2 6 2 2],,105.0,False,False,False,False,False
55,1,2,1.0,"[0, 0, 2, 0, 0]",116.0,[2 2 6 2 2],116.0,578.0,False,True,False,False,True
55,2,1,0.9,"[0, 1, 3, 0, 0]",430.2,[2 2 6 2 2],430.2,94.5,False,False,True,False,True
55,2,2,0.9,"[0, 0, 2, 0, 1]",175.5,[2 2 6 2 2],175.5,520.2,False,True,False,False,True
55,3,1,0.81,[],,[2 2 6 2 2],,,,,,,
56,1,1,1.0,"[0, 0, 0, 0, 0]",1009.0,[7 6 2 5 2],,706.0,False,False,False,True,False
56,1,2,1.0,"[0, 2, 0, 1, 0]",245.0,[7 6 2 5 2],245.0,23.0,False,False,True,False,False
56,2,1,0.9,"[1, 1, 1, 1, 1]",716.4,[7 6 2 5 2],716.4,635.4,False,False,True,False,True
56,2,2,0.9,"[0, 1, 0, 0, 0]",65.7,[7 6 2 5 2],65.7,20.7,False,False,True,False,True
56,3,1,0.81,[],,[7 6 2 5 2],,,,,,,
57,1,1,1.0,"[0, 0, 0, 4, 4]",592.0,[4 4 3 4 4],,988.0,False,True,False,False,False
57,1,2,1.0,"[0, 0, 0, 0, 0]",0.0,[4 4 3 4 4],0.0,112.0,False,True,False,True,True
57,2,1,0.9,"[0, 3, 2, 2, 2]",441.90000000000003,[4 4 3 4 4],441.90000000000003,889.2,False,True,False,False,True
57,2,2,0.9,"[0, 2, 2, 2, 2]",558.0,[4 4 3 4 4],558.0,100.8,False,False,True,False,True
57,3,1,0.81,[],,[4 4 3 4 4],,,,,,,
58,1,1,1.0,"[0, 3, 1, 0, 0]",776.0,[5 6 3 1 2],,120.0,False,False,False,False,False
58,1,2,1.0,"[2, 2, 0, 0, 1]",272.0,[5 6 3 1 2],272.0,234.0,False,False,True,False,True
58,2,1,0.9,"[1, 2, 0, 0, 1]",653.4,[5 6 3 1 2],653.4,108.0,False,False,True,False,False
58,2,2,0.9,"[1, 1, 0, 0, 1]",132.3,[5 6 3 1 2],132.3,210.6,False,True,False,False,True
58,3,1,0.81,[],,[5 6 3 1 2],,,,,,,
59,1,1,1.0,"[0, 0, 3, 0, 3]",997.0,[5 5 7 1 6],,286.0,False,False,False,False,False
59,1,2,1.0,"[0, 0, 3, 1, 0]",370.0,[5 5 7 1 6],370.0,796.0,False,True,False,False,True
59,2,1,0.9,"[0, 1, 4, 0, 1]",824.4,[5 5 7 1 6],824.4,257.40000000000003,False,False,True,False,True
59,2,2,0.9,"[0, 0, 3, 0, 0]",251.1,[5 5 7 1 6],251.1,716.4,False,True,False,False,True
59,3,1,0.81,[],,[5 5 7 1 6],,,,,,,
60,1,1,1.0,"[0, 0, 6, 1, 0]",1077.0,[5 2 6 3 5],,605.0,False,False,False,False,False
60,1,2,1.0,"[1, 0, 4, 1, 0]",388.0,[5 2 6 3 5],388.0,528.0,False,True,False,False,True
60,2,1,0.9,"[0, 0, 5, 1, 0]",970.2,[5 2 6 3 5],970.2,544.5,False,False,True,False,True
60,2,2,0.9,"[1, 0, 3, 1, 0]",287.1,[5 2 6 3 5],287.1,475.2,False,True,False,False,True
60,3,1,0.81,[],,[5 2 6 3 5],,,,,,,
61,1,1,1.0,"[1, 2, 3, 0, 0]",701.0,[3 4 6 1 3],,436.0,False,False,False,False,False
61,1,2,1.0,"[0, 2, 3, 0, 0]",377.0,[3 4 6 1 3],377.0,589.0,False,True,False,False,True
61,2,1,0.9,"[0, 1, 3, 0, 0]",747.9,[3 4 6 1 3],747.9,392.40000000000003,False,False,True,False,True
61,2,2,0.9,"[0, 1, 2, 0, 0]",205.20000000000002,[3 4 6 1 3],205.20000000000002,530.1,False,True,False,False,True
61,3,1,0.81,[],,[3 4 6 1 3],,,,,,,
62,1,1,1.0,"[1, 0, 2, 0, 0]",662.0,[4 2 5 4 2],,496.0,False,False,False,False,False
62,1,2,1.0,"[1, 0, 1, 0, 0]",52.0,[4 2 5 4 2],52.0,38.0,False,False,True,False,True
62,2,1,0.9,"[1, 0, 0, 0, 0]",756.0,[4 2 5 4 2],756.0,446.40000000000003,False,False,True,False,False
62,2,2,0.9,"[0, 0, 1, 1, 0]",119.7,[4 2 5 4 2],119.7,34.2,False,False,True,False,False
62,3,1,0.81,[],,[4 2 5 4 2],,,,,,,
63,1,1,1.0,"[2, 1, 1, 0, 0]",917.0,[7 5 5 3 3],,771.0,False,False,False,False,False
63,1,2,1.0,"[3, 0, 0, 0, 0]",75.0,[7 5 5 3 3],75.0,141.0,False,True,False,False,True
63,2,1,0.9,"[0, 0, 2, 2, 0]",836.1,[7 5 5 3 3],836.1,693.9,False,False,True,False,True
63,2,2,0.9,"[0, 0, 1, 0, 0]",85.5,[7 5 5 3 3],85.5,126.9,False,True,False,False,True
63,3,1,0.81,[],,[7 5 5 3 3],,,,,,,
64,1,1,1.0,"[0, 0, 3, 0, 1]",394.0,[3 2 3 2 4],,144.0,False,False,False,False,False
64,1,2,1.0,"[0, 0, 0, 0, 0]",0.0,[3 2 3 2 4],0.0,217.0,False,True,False,True,True
64,2,1,0.9,"[0, 0, 0, 0, 0]",423.90000000000003,[3 2 3 2 4],423.90000000000003,129.6,False,False,True,True,True
64,2,2,0.9,"[0, 0, 0, 0, 4]",349.2,[3 2 3 2 4],349.2,195.3,False,False,True,False,False
64,3,1,0.81,[],,[3 2 3 2 4],,,,,,,
65,1,1,1.0,"[0, 0, 2, 3, 1]",435.0,[1 2 4 8 4],,335.0,False,False,False,False,False
65,1,2,1.0,"[0, 1, 1, 5, 0]",295.0,[1 2 4 8 4],295.0,261.0,False,False,True,False,True
65,2,1,0.9,"[0, 0, 2, 4, 0]",436.5,[1 2 4 8 4],436.5,301.5,False,False,True,False,True
65,2,2,0.9,"[0, 0, 1, 5, 0]",228.6,[1 2 4 8 4],228.6,234.9,False,True,False,False,True
65,3,1,0.81,[],,[1 2 4 8 4],,,,,,,
66,1,1,1.0,"[0, 0, 0, 0, 0]",1476.0,[4 5 2 5 5],,651.0,False,False,False,True,False
66,1,2,1.0,"[0, 0, 2, 0, 0]",146.0,[4 5 2 5 5],146.0,489.0,False,True,False,False,False
66,2,1,0.9,"[0, 4, 0, 0, 0]",1022.4,[4 5 2 5 5],1022.4,585.9,False,False,True,False,True
66,2,2,0.9,"[0, 1, 0, 0, 0]",85.5,[4 5 2 5 5],85.5,440.1,False,True,False,False,True
66,3,1,0.81,[],,[4 5 2 5 5],,,,,,,
67,1,1,1.0,"[0, 0, 0, 0, 0]",669.0,[6 4 3 4 6],,806.0,False,True,False,True,False
67,1,2,1.0,"[3, 2, 3, 3, 5]",502.0,[6 4 3 4 6],502.0,1.0,False,False,True,False,False
67,2,1,0.9,"[0, 1, 0, 0, 0]",600.3000000000001,[6 4 3 4 6],600.3000000000001,725.4,False,True,False,False,False
67,2,2,0.9,"[2, 1, 3, 3, 5]",315.90000000000003,[6 4 3 4 6],315.90000000000003,0.9,False,False,True,False,False
67,3,1,0.81,[],,[6 4 3 4 6],,,,,,,
68,1,1,1.0,"[1, 1, 2, 1, 2]",183.0,[2 2 5 2 3],,645.0,False,True,False,False,False
68,1,2,1.0,"[0, 0, 0, 0, 0]",0.0,[2 2 5 2 3],0.0,881.0,False,True,False,True,True
68,2,1,0.9,"[1, 0, 2, 1, 3]",213.3,[2 2 5 2 3],213.3,580.5,False,True,False,False,True
69,1,1,1.0,"[1, 3, 0, 5, 0]",978.0,[4 9 3 5 3],,405.0,False,False,False,False,False
