game_num,round_num,player,discount_rate,offer,value,items,your_side_of_current_offer,outside_offer,accepting_an_offer_worse_than_outside_offer,making_an_offer_worse_for_you_than_your_outside_offer,walking_away_from_an_offer_better_than_your_outside_offer,offer_no_items_or_all_items,making_offer_worse_than_previous
4,2,1,0.9,[],,[6 4 4 6 5],,,,,,,
5,1,1,1.0,"[0, 0, 0, 1, 1]",1065.0,[5 4 4 3 7],,931.0,False,False,False,False,False
5,1,2,1.0,"[1, 2, 0, 0, 3]",95.0,[5 4 4 3 7],95.0,451.0,False,True,False,False,False
5,2,1,0.9,[],,[5 4 4 3 7],,,,,,,
6,1,1,1.0,"[0, 1, 9, 0, 5]",748.0,[2 7 9 3 6],,841.0,False,True,False,False,False
6,1,2,1.0,"[0, 5, 7, 1, 3]",614.0,[2 7 9 3 6],614.0,575.0,False,False,True,False,False
6,2,1,0.9,[],,[2 7 9 3 6],,,,,,,
7,1,1,1.0,"[0, 0, 0, 0, 0]",1151.0,[ 6  1  6  2 11],,389.0,False,False,False,True,False
8,1,1,1.0,"[0, 0, 0, 0, 0]",1030.0,[5 2 6 2 5],,982.0,False,False,False,True,False
8,1,2,1.0,"[1, 0, 3, 1, 2]",345.0,[5 2 6 2 5],345.0,264.0,False,False,True,False,False
8,2,1,0.9,[],,[5 2 6 2 5],,,,,,,
9,1,1,1.0,"[3, 1, 1, 0, 0]",988.0,[8 6 6 3 1],,710.0,False,False,False,False,False
9,1,2,1.0,"[3, 1, 1, 0, 0]",322.0,[8 6 6 3 1],322.0,986.0,False,True,False,False,False
9,2,1,0.9,"[1, 1, 1, 0, 0]",937.8000000000001,[8 6 6 3 1],937.8000000000001,639.0,False,False,True,False,True
10,1,1,1.0,"[0, 2, 1, 1, 4]",668.0,[4 5 3 4 4],,506.0,False,False,False,False,False
10,1,2,1.0,"[0, 5, 0, 0, 0]",10.0,[4 5 3 4 4],10.0,997.0,False,True,False,False,True
10,2,1,0.9,"[0, 4, 0, 0, 4]",627.3000000000001,[4 5 3 4 4],627.3000000000001,455.40000000000003,False,False,True,False,True
11,1,1,1.0,"[1, 0, 0, 0, 1]",820.0,[4 6 4 5 5],,924.0,False,True,False,False,False
12,1,1,1.0,"[0, 1, 2, 0, 3]",554.0,[2 6 5 1 7],,653.0,False,True,False,False,False
12,1,2,1.0,"[0, 0, 3, 0, 4]",402.0,[2 6 5 1 7],402.0,444.0,False,True,False,False,False
12,2,1,0.9,"[0, 0, 3, 0, 5]",452.7,[2 6 5 1 7],452.7,587.7,False,True,False,False,True
12,2,2,0.9,"[0, 0, 3, 0, 4]",361.8,[2 6 5 1 7],361.8,399.6,False,True,False,False,True
12,3,1,0.81,[],,[2 6 5 1 7],,,,,,,
13,1,1,1.0,"[4, 0, 0, 0, 0]",913.0,[10  5  5  3  3],,578.0,False,False,False,False,False
14,1,1,1.0,"[0, 2, 4, 1, 3]",386.0,[3 4 6 3 3],,940.0,False,True,False,False,False
14,1,2,1.0,"[0, 2, 4, 1, 1]",307.0,[3 4 6 3 3],307.0,4.0,False,False,True,False,True
14,2,1,0.9,[],,[3 4 6 3 3],,,,,,,
15,1,1,1.0,"[0, 0, 0, 0, 7]",462.0,[6 0 4 6 7],,580.0,False,True,False,False,False
15,1,2,1.0,"[3, 0, 2, 3, 2]",568.0,[6 0 4 6 7],568.0,212.0,False,False,True,False,False
15,2,1,0.9,[],,[6 0 4 6 7],,,,,,,
16,1,1,1.0,"[0, 0, 0, 0, 3]",1308.0,[6 3 7 5 5],,943.0,False,False,False,False,False
17,1,1,1.0,"[0, 0, 0, 1, 0]",382.0,[2 4 1 5 0],,876.0,False,True,False,False,False
17,1,2,1.0,"[2, 4, 1, 4, 0]",492.0,[2 4 1 5 0],492.0,615.0,False,True,False,False,False
17,2,1,0.9,[],,[2 4 1 5 0],,,,,,,
18,1,1,1.0,"[0, 0, 0, 1, 0]",934.0,[5 2 3 4 4],,876.0,False,False,False,False,False
18,1,2,1.0,"[0, 0, 0, 0, 4]",88.0,[5 2 3 4 4],88.0,177.0,False,True,False,False,False
18,2,1,0.9,"[0, 0, 0, 0, 0]",857.7,[5 2 3 4 4],857.7,788.4,False,False,True,True,False
18,2,2,0.9,"[3, 0, 0, 0, 4]",319.5,[5 2 3 4 4],319.5,159.3,False,False,True,False,False
18,3,1,0.81,[],,[5 2 3 4 4],,,,,,,
19,1,1,1.0,"[0, 0, 0, 3, 0]",481.0,[5 3 2 3 3],,441.0,False,False,False,False,False
19,1,2,1.0,"[2, 2, 1, 1, 2]",554.0,[5 3 2 3 3],554.0,642.0,False,True,False,False,False
19,2,1,0.9,[],,[5 3 2 3 3],,,,,,,
20,1,1,1.0,"[0, 0, 0, 1, 0]",1664.0,[6 4 3 7 7],,793.0,False,False,False,False,False
20,1,2,1.0,"[0, 0, 0, 0, 0]",0.0,[6 4 3 7 7],0.0,584.0,False,True,False,True,True
20,2,1,0.9,"[0, 1, 0, 0, 0]",1566.9,[6 4 3 7 7],1566.9,713.7,False,False,True,False,True
21,1,1,1.0,"[0, 0, 0, 4, 6]",427.0,[2 9 5 4 6],,883.0,False,True,False,False,False
21,1,2,1.0,"[0, 9, 5, 0, 0]",294.0,[2 9 5 4 6],294.0,980.0,False,True,False,False,True
21,2,1,0.9,[],,[2 9 5 4 6],,,,,,,
22,1,1,1.0,"[0, 4, 0, 2, 0]",998.0,[3 7 5 2 3],,332.0,False,False,False,False,False
23,1,1,1.0,"[0, 0, 0, 0, 0]",933.0,[3 2 2 3 2],,580.0,False,False,False,True,False
23,1,2,1.0,"[1, 1, 0, 2, 0]",202.0,[3 2 2 3 2],202.0,466.0,False,True,False,False,False
23,2,1,0.9,[],,[3 2 2 3 2],,,,,,,
24,1,1,1.0,"[0, 0, 2, 6, 0]",899.0,[1 1 5 8 5],,932.0,False,True,False,False,False
24,1,2,1.0,"[0, 0, 3, 5, 0]",450.0,[1 1 5 8 5],450.0,341.0,False,False,True,False,True
24,2,1,0.9,[],,[1 1 5 8 5],,,,,,,
25,1,1,1.0,"[3, 2, 5, 4, 3]",198.0,[3 2 5 6 3],,994.0,False,True,False,False,False
25,1,2,1.0,"[1, 0, 0, 2, 3]",197.0,[3 2 5 6 3],197.0,620.0,False,True,False,False,True
25,2,1,0.9,[],,[3 2 5 6 3],,,,,,,
26,1,1,1.0,"[0, 0, 0, 0, 0]",1119.0,[4 4 5 3 8],,26.0,False,False,False,True,False
26,1,2,1.0,"[2, 0, 2, 0, 2]",392.0,[4 4 5 3 8],392.0,357.0,False,False,True,False,False
26,2,1,0.9,"[0, 0, 0, 0, 8]",539.1,[4 4 5 3 8],539.1,23.400000000000002,False,False,True,False,True
26,2,2,0.9,"[2, 0, 2, 0, 3]",406.8,[4 4 5 3 8],406.8,321.3,False,False,True,False,True
26,3,1,0.81,[],,[4 4 5 3 8],,,,,,,
27,1,1,1.0,"[0, 0, 1, 1, 1]",659.0,[2 1 4 2 2],,191.0,False,False,False,False,False
27,1,2,1.0,"[0, 0, 1, 0, 1]",49.0,[2 1 4 2 2],49.0,160.0,False,True,False,False,True
27,2,1,0.9,"[0, 0, 2, 0, 1]",552.6,[2 1 4 2 2],552.6,171.9,False,False,True,False,True
27,2,2,0.9,"[0, 0, 2, 0, 0]",72.0,[2 1 4 2 2],72.0,144.0,False,True,False,False,True
27,3,1,0.81,[],,[2 1 4 2 2],,,,,,,
28,1,1,1.0,"[0, 0, 0, 3, 0]",1443.0,[5 4 5 6 5],,735.0,False,False,False,False,False
29,1,1,1.0,"[0, 2, 2, 2, 4]",611.0,[2 4 5 4 4],,496.0,False,False,False,False,False
29,1,2,1.0,"[0, 1, 2, 2, 3]",640.0,[2 4 5 4 4],640.0,490.0,False,False,True,False,True
29,2,1,0.9,"[0, 1, 2, 2, 2]",597.6,[2 4 5 4 4],597.6,446.40000000000003,False,False,True,False,True
29,2,2,0.9,"[0, 1, 2, 1, 2]",449.1,[2 4 5 4 4],449.1,441.0,False,False,True,False,True
29,3,1,0.81,"[0, 1, 1, 2, 3]",575.9100000000001,[2 4 5 4 4],575.9100000000001,401.76000000000005,False,False,True,False,True
29,3,2,0.81,"[0, 1, 1, 1, 2]",325.62,[2 4 5 4 4],325.62,396.90000000000003,False,True,False,False,True
30,1,1,1.0,"[0, 0, 0, 0, 0]",914.0,[2 2 5 5 4],,919.0,False,True,False,True,False
30,1,2,1.0,"[0, 0, 3, 5, 2]",338.0,[2 2 5 5 4],338.0,183.0,False,False,True,False,False
30,2,1,0.9,[],,[2 2 5 5 4],,,,,,,
31,1,1,1.0,"[0, 2, 0, 1, 0]",1036.0,[3 5 3 6 3],,63.0,False,False,False,False,False
31,1,2,1.0,"[0, 0, 0, 0, 3]",24.0,[3 5 3 6 3],24.0,874.0,False,True,False,False,True
31,2,1,0.9,"[0, 0, 0, 2, 0]",1042.2,[3 5 3 6 3],1042.2,56.7,False,False,True,False,False
32,1,1,1.0,"[3, 0, 1, 1, 1]",327.0,[7 1 6 3 2],,582.0,False,True,False,False,False
32,1,2,1.0,"[2, 0, 1, 0, 0]",225.0,[7 1 6 3 2],225.0,160.0,False,False,True,False,True
32,2,1,0.9,"[4, 0, 2, 0, 1]",304.2,[7 1 6 3 2],304.2,523.8000000000001,False,True,False,False,True
32,2,2,0.9,"[3, 0, 1, 1, 0]",288.90000000000003,[7 1 6 3 2],288.90000000000003,144.0,False,False,True,False,True
32,3,1,0.81,[],,[7 1 6 3 2],,,,,,,
33,1,1,1.0,"[0, 0, 0, 7, 4]",1088.0,[4 4 8 7 4],,834.0,False,False,False,False,False
33,1,2,1.0,"[3, 0, 2, 7, 4]",298.0,[4 4 8 7 4],298.0,265.0,False,False,True,False,False
33,2,1,0.9,[],,[4 4 8 7 4],,,,,,,
34,1,1,1.0,"[0, 1, 3, 2, 2]",388.0,[1 3 7 4 3],,398.0,False,True,False,False,False
34,1,2,1.0,"[0, 0, 0, 0, 0]",0.0,[1 3 7 4 3],0.0,843.0,False,True,False,True,True
34,2,1,0.9,"[0, 1, 3, 2, 2]",349.2,[1 3 7 4 3],349.2,358.2,False,True,False,False,True
34,2,2,0.9,"[1, 1, 7, 4, 3]",493.2,[1 3 7 4 3],493.2,758.7,False,True,False,False,False
34,3,1,0.81,[],,[1 3 7 4 3],,,,,,,
35,1,1,1.0,"[0, 0, 1, 0, 3]",423.0,[3 8 3 7 6],,414.0,False,False,False,False,False
35,1,2,1.0,"[0, 4, 1, 2, 2]",262.0,[3 8 3 7 6],262.0,739.0,False,True,False,False,False
35,2,1,0.9,"[0, 2, 1, 2, 1]",411.3,[3 8 3 7 6],411.3,372.6,False,False,True,False,False
36,1,1,1.0,"[0, 0, 0, 0, 0]",527.0,[3 3 4 3 3],,728.0,False,True,False,True,False
36,1,2,1.0,"[0, 1, 0, 0, 0]",80.0,[3 3 4 3 3],80.0,160.0,False,True,False,False,False
36,2,1,0.9,"[3, 3, 4, 3, 3]",0.0,[3 3 4 3 3],0.0,655.2,False,True,False,True,True
37,1,1,1.0,"[2, 2, 2, 1, 0]",671.0,[4 5 4 2 1],,617.0,False,False,False,False,False
37,1,2,1.0,"[0, 2, 3, 1, 1]",378.0,[4 5 4 2 1],378.0,354.0,False,False,True,False,True
37,2,1,0.9,"[2, 1, 2, 0, 0]",731.7,[4 5 4 2 1],731.7,555.3000000000001,False,False,True,False,False
37,2,2,0.9,"[1, 1, 3, 0, 1]",292.5,[4 5 4 2 1],292.5,318.6,False,True,False,False,False
37,3,1,0.81,[],,[4 5 4 2 1],,,,,,,
38,1,1,1.0,"[1, 2, 3, 2, 0]",656.0,[3 4 6 5 3],,391.0,False,False,False,False,False
39,1,1,1.0,"[0, 2, 0, 2, 1]",423.0,[2 5 1 3 2],,507.0,False,True,False,False,False
39,1,2,1.0,"[0, 1, 0, 2, 1]",288.0,[2 5 1 3 2],288.0,191.0,False,False,True,False,True
39,2,1,0.9,"[0, 1, 0, 1, 1]",490.5,[2 5 1 3 2],490.5,456.3,False,False,True,False,True
39,2,2,0.9,"[0, 1, 0, 1, 0]",164.70000000000002,[2 5 1 3 2],164.70000000000002,171.9,False,True,False,False,True
39,3,1,0.81,[],,[2 5 1 3 2],,,,,,,
40,1,1,1.0,"[2, 0, 0, 3, 0]",623.0,[5 2 3 5 2],,420.0,False,False,False,False,False
40,1,2,1.0,"[1, 0, 0, 1, 0]",72.0,[5 2 3 5 2],72.0,304.0,False,True,False,False,True
40,2,1,0.9,"[0, 0, 0, 1, 0]",713.7,[5 2 3 5 2],713.7,378.0,False,False,True,False,True
40,2,2,0.9,"[2, 0, 1, 2, 0]",162.0,[5 2 3 5 2],162.0,273.6,False,True,False,False,False
40,3,1,0.81,[],,[5 2 3 5 2],,,,,,,
41,1,1,1.0,"[1, 0, 2, 0, 6]",795.0,[ 4  4  5  5 12],,564.0,False,False,False,False,False
41,1,2,1.0,"[0, 0, 0, 0, 0]",0.0,[ 4  4  5  5 12],0.0,341.0,False,True,False,True,True
41,2,1,0.9,"[0, 0, 3, 0, 8]",671.4,[ 4  4  5  5 12],671.4,507.6,False,False,True,False,True
41,2,2,0.9,"[0, 0, 1, 0, 6]",594.9,[ 4  4  5  5 12],594.9,306.90000000000003,False,False,True,False,True
41,3,1,0.81,[],,[ 4  4  5  5 12],,,,,,,
42,1,1,1.0,"[0, 0, 0, 0, 3]",1417.0,[4 7 2 7 3],,881.0,False,False,False,False,False
43,1,1,1.0,"[0, 0, 0, 3, 0]",463.0,[5 2 3 3 2],,569.0,False,True,False,False,False
43,1,2,1.0,"[1, 0, 0, 2, 0]",82.0,[5 2 3 3 2],82.0,56.0,False,False,True,False,False
43,2,1,0.9,"[0, 1, 1, 1, 0]",549.0,[5 2 3 3 2],549.0,512.1,False,False,True,False,False
43,2,2,0.9,"[0, 1, 0, 2, 0]",36.9,[5 2 3 3 2],36.9,50.4,False,True,False,False,False
43,3,1,0.81,[],,[5 2 3 3 2],,,,,,,
44,1,1,1.0,"[0, 1, 1, 1, 1]",938.0,[3 5 5 5 4],,26.0,False,False,False,False,False
44,1,2,1.0,"[0, 1, 1, 0, 1]",169.0,[3 5 5 5 4],169.0,546.0,False,True,False,False,True
44,2,1,0.9,"[0, 1, 0, 1, 1]",871.2,[3 5 5 5 4],871.2,23.400000000000002,False,False,True,False,True
45,1,1,1.0,"[0, 0, 2, 0, 0]",1474.0,[5 5 5 5 4],,632.0,False,False,False,False,False
45,1,2,1.0,"[0, 0, 0, 5, 2]",131.0,[5 5 5 5 4],131.0,271.0,False,True,False,False,False
45,2,1,0.9,"[0, 0, 3, 0, 0]",1253.7,[5 5 5 5 4],1253.7,568.8000000000001,False,False,True,False,False
45,2,2,0.9,"[0, 2, 0, 5, 0]",234.9,[5 5 5 5 4],234.9,243.9,False,True,False,False,False
45,3,1,0.81,[],,[5 5 5 5 4],,,,,,,
46,1,1,1.0,"[0, 0, 0, 0, 4]",453.0,[0 2 8 3 4],,852.0,False,True,False,False,False
47,1,1,1.0,"[0, 0, 1, 0, 2]",357.0,[3 3 3 3 6],,693.0,False,True,False,False,False
48,1,1,1.0,"[0, 2, 2, 0, 0]",415.0,[5 6 4 3 2],,303.0,False,False,False,False,False
48,1,2,1.0,"[0, 1, 2, 0, 0]",107.0,[5 6 4 3 2],107.0,850.0,False,True,False,False,True
48,2,1,0.9,"[0, 1, 1, 0, 0]",430.2,[5 6 4 3 2],430.2,272.7,False,False,True,False,True
49,1,1,1.0,"[0, 0, 1, 5, 0]",1262.0,[6 3 5 5 5],,205.0,False,False,False,False,False
49,1,2,1.0,"[0, 0, 0, 3, 0]",240.0,[6 3 5 5 5],240.0,143.0,False,False,True,False,True
49,2,1,0.9,"[0, 0, 0, 2, 0]",1206.0,[6 3 5 5 5],1206.0,184.5,False,False,True,False,True
49,2,2,0.9,"[0, 0, 0, 2, 2]",307.8,[6 3 5 5 5],307.8,128.70000000000002,False,False,True,False,False
49,3,1,0.81,"[0, 0, 0, 2, 2]",928.2600000000001,[6 3 5 5 5],928.2600000000001,166.05,False,False,False,False,True
50,1,1,1.0,"[0, 0, 0, 3, 0]",1033.0,[3 3 3 6 2],,896.0,False,False,False,False,False
50,1,2,1.0,"[1, 1, 1, 2, 1]",210.0,[3 3 3 6 2],210.0,433.0,False,True,False,False,False
50,2,1,0.9,"[0, 0, 0, 5, 0]",857.7,[3 3 3 6 2],857.7,806.4,False,False,True,False,False
50,2,2,0.9,"[0, 2, 2, 3, 0]",230.4,[3 3 3 6 2],230.4,389.7,False,True,False,False,True
50,3,1,0.81,[],,[3 3 3 6 2],,,,,,,
51,1,1,1.0,"[1, 1, 0, 2, 0]",1295.0,[4 2 5 8 3],,201.0,False,False,False,False,False
51,1,2,1.0,"[0, 0, 0, 3, 0]",291.0,[4 2 5 8 3],291.0,173.0,False,False,True,False,True
51,2,1,0.9,"[1, 0, 0, 3, 0]",1126.8,[4 2 5 8 3],1126.8,180.9,False,False,True,False,True
51,2,2,0.9,"[0, 0, 0, 4, 0]",349.2,[4 2 5 8 3],349.2,155.70000000000002,False,False,True,False,False
51,3,1,0.81,[],,[4 2 5 8 3],,,,,,,
52,1,1,1.0,"[1, 1, 0, 1, 5]",1581.0,[4 7 8 4 8],,203.0,False,False,False,False,False
52,1,2,1.0,"[1, 0, 0, 0, 2]",199.0,[4 7 8 4 8],199.0,471.0,False,True,False,False,True
52,2,1,0.9,"[1, 0, 0, 1, 4]",1512.0,[4 7 8 4 8],1512.0,182.70000000000002,False,False,True,False,True
52,2,2,0.9,"[1, 0, 0, 0, 3]",249.3,[4 7 8 4 8],249.3,423.90000000000003,False,True,False,False,True
52,3,1,0.81,[],,[4 7 8 4 8],,,,,,,
53,1,1,1.0,"[2, 1, 0, 4, 3]",801.0,[ 5  3  1 12  7],,750.0,False,False,False,False,False
53,1,2,1.0,"[1, 0, 0, 3, 0]",110.0,[ 5  3  1 12  7],110.0,639.0,False,True,False,False,True
53,2,1,0.9,"[2, 1, 0, 3, 3]",756.9,[ 5  3  1 12  7],756.9,675.0,False,False,True,False,True
53,2,2,0.9,"[1, 1, 0, 3, 1]",233.1,[ 5  3  1 12  7],233.1,575.1,False,True,False,False,True
53,3,1,0.81,[],,[ 5  3  1 12  7],,,,,,,
54,1,1,1.0,"[2, 1, 2, 3, 1]",515.0,[5 2 5 6 3],,121.0,False,False,False,False,False
54,1,2,1.0,"[1, 0, 2, 2, 1]",358.0,[5 2 5 6 3],358.0,753.0,False,True,False,False,True
54,2,1,0.9,"[1, 0, 1, 2, 0]",662.4,[5 2 5 6 3],662.4,108.9,False,False,True,False,False
54,2,2,0.9,"[0, 0, 1, 2, 0]",145.8,[5 2 5 6 3],145.8,677.7,False,True,False,False,True
54,3,1,0.81,[],,[5 2 5 6 3],,,,,,,
55,1,1,1.0,"[1, 2, 0, 4, 1]",486.0,[2 5 1 7 3],,108.0,False,False,False,False,False
55,1,2,1.0,"[0, 1, 0, 4, 0]",271.0,[2 5 1 7 3],271.0,463.0,False,True,False,False,True
55,2,1,0.9,"[0, 0, 0, 4, 0]",677.7,[2 5 1 7 3],677.7,97.2,False,False,True,False,True
56,1,1,1.0,"[3, 1, 0, 2, 2]",414.0,[6 1 3 5 4],,509.0,False,True,False,False,False
57,1,1,1.0,"[1, 1, 0, 0, 0]",704.0,[5 5 3 2 2],,82.0,False,False,False,False,False
57,1,2,1.0,"[0, 0, 1, 2, 0]",21.0,[5 5 3 2 2],21.0,866.0,False,True,False,False,True
57,2,1,0.9,"[0, 1, 0, 1, 0]",602.1,[5 5 3 2 2],602.1,73.8,False,False,True,False,True
58,1,1,1.0,"[3, 1, 1, 1, 2]",822.0,[7 3 2 4 5],,770.0,False,False,False,False,False
59,1,1,1.0,"[6, 4, 3, 1, 2]",0.0,[6 4 3 1 2],,963.0,False,True,False,True,False
59,1,2,1.0,"[2, 3, 1, 0, 0]",208.0,[6 4 3 1 2],208.0,184.0,False,False,True,False,True
59,2,1,0.9,[],,[6 4 3 1 2],,,,,,,
60,1,1,1.0,"[0, 0, 4, 3, 0]",517.0,[4 4 4 3 3],,928.0,False,True,False,False,False
60,1,2,1.0,"[0, 2, 2, 0, 1]",373.0,[4 4 4 3 3],373.0,982.0,False,True,False,False,False
60,2,1,0.9,[],,[4 4 4 3 3],,,,,,,
61,1,1,1.0,"[0, 2, 2, 2, 0]",1174.0,[5 4 4 4 5],,602.0,False,False,False,False,False
61,1,2,1.0,"[0, 2, 2, 1, 0]",166.0,[5 4 4 4 5],166.0,211.0,False,True,False,False,True
61,2,1,0.9,"[0, 1, 0, 1, 0]",1151.1000000000001,[5 4 4 4 5],1151.1000000000001,541.8000000000001,False,False,True,False,True
61,2,2,0.9,"[0, 1, 0, 1, 2]",242.1,[5 4 4 4 5],242.1,189.9,False,False,True,False,False
61,3,1,0.81,[],,[5 4 4 4 5],,,,,,,
62,1,1,1.0,"[0, 0, 0, 4, 2]",695.0,[3 3 3 5 3],,584.0,False,False,False,False,False
63,1,1,1.0,"[1, 0, 0, 1, 1]",655.0,[3 0 1 4 4],,2.0,False,False,False,False,False
63,1,2,1.0,"[0, 0, 0, 1, 1]",137.0,[3 0 1 4 4],137.0,205.0,False,True,False,False,True
63,2,1,0.9,"[0, 0, 0, 1, 0]",689.4,[3 0 1 4 4],689.4,1.8,False,False,True,False,False
63,2,2,0.9,"[0, 0, 0, 1, 2]",201.6,[3 0 1 4 4],201.6,184.5,False,False,True,False,False
63,3,1,0.81,"[0, 0, 0, 1, 2]",464.94000000000005,[3 0 1 4 4],464.94000000000005,1.62,False,False,False,False,True
64,1,1,1.0,"[1, 3, 4, 1, 2]",563.0,[3 6 7 3 5],,67.0,False,False,False,False,False
65,1,1,1.0,"[0, 2, 1, 2, 1]",657.0,[2 6 1 5 3],,559.0,False,False,False,False,False
65,1,2,1.0,"[0, 2, 0, 1, 0]",161.0,[2 6 1 5 3],161.0,907.0,False,True,False,False,True
65,2,1,0.9,"[0, 1, 0, 1, 0]",780.3000000000001,[2 6 1 5 3],780.3000000000001,503.1,False,False,True,False,True
66,1,1,1.0,"[0, 0, 0, 4, 2]",1489.0,[0 6 6 9 4],,276.0,False,False,False,False,False
67,1,1,1.0,"[0, 1, 0, 0, 3]",1068.0,[6 3 6 2 5],,613.0,False,False,False,False,False
67,1,2,1.0,"[1, 0, 0, 0, 3]",201.0,[6 3 6 2 5],201.0,901.0,False,True,False,False,False
67,2,1,0.9,"[0, 0, 0, 0, 3]",1004.4,[6 3 6 2 5],1004.4,551.7,False,False,True,False,True
68,1,1,1.0,"[0, 1, 3, 1, 2]",566.0,[2 3 6 2 5],,300.0,False,False,False,False,False
69,1,1,1.0,"[0, 0, 0, 6, 3]",489.0,[4 2 3 6 3],,903.0,False,True,False,False,False
69,1,2,1.0,"[0, 0, 3, 1, 0]",151.0,[4 2 3 6 3],151.0,353.0,False,True,False,False,True
69,2,1,0.9,[],,[4 2 3 6 3],,,,,,,
70,1,1,1.0,"[0, 0, 1, 0, 4]",845.0,[4 4 4 1 6],,186.0,False,False,False,False,False
70,1,2,1.0,"[0, 0, 0, 0, 0]",0.0,[4 4 4 1 6],0.0,84.0,False,True,False,True,True
70,2,1,0.9,"[4, 0, 0, 0, 0]",1016.1,[4 4 4 1 6],1016.1,167.4,False,False,True,False,True
70,2,2,0.9,"[2, 0, 2, 0, 1]",290.7,[4 4 4 1 6],290.7,75.60000000000001,False,False,True,False,False
70,3,1,0.81,[],,[4 4 4 1 6],,,,,,,
71,1,1,1.0,"[3, 3, 1, 2, 1]",462.0,[6 6 3 4 2],,40.0,False,False,False,False,False
72,1,1,1.0,"[0, 2, 1, 0, 1]",949.0,[5 6 6 2 3],,498.0,False,False,False,False,False
73,1,1,1.0,"[0, 4, 2, 1, 2]",731.0,[ 1 10  5  3  4],,234.0,False,False,False,False,False
73,1,2,1.0,"[0, 3, 0, 0, 2]",99.0,[ 1 10  5  3  4],99.0,651.0,False,True,False,False,True
73,2,1,0.9,"[0, 2, 2, 1, 1]",804.6,[ 1 10  5  3  4],804.6,210.6,False,False,True,False,True
74,1,1,1.0,"[0, 1, 2, 2, 0]",976.0,[0 4 5 7 3],,797.0,False,False,False,False,False
74,1,2,1.0,"[0, 0, 1, 2, 0]",211.0,[0 4 5 7 3],211.0,829.0,False,True,False,False,True
74,2,1,0.9,"[0, 0, 1, 1, 0]",1044.9,[0 4 5 7 3],1044.9,717.3000000000001,False,False,True,False,True
75,1,1,1.0,"[1, 0, 6, 1, 1]",876.0,[9 4 6 3 3],,328.0,False,False,False,False,False
76,1,1,1.0,"[0, 0, 4, 0, 0]",844.0,[4 4 8 4 3],,356.0,False,False,False,False,False
76,1,2,1.0,"[0, 0, 2, 0, 0]",104.0,[4 4 8 4 3],104.0,663.0,False,True,False,False,True
76,2,1,0.9,"[0, 0, 3, 0, 0]",819.9,[4 4 8 4 3],819.9,320.40000000000003,False,False,True,False,True
76,2,2,0.9,"[0, 0, 2, 0, 0]",93.60000000000001,[4 4 8 4 3],93.60000000000001,596.7,False,True,False,False,True
76,3,1,0.81,"[0, 0, 1, 0, 0]",846.45,[4 4 8 4 3],846.45,288.36,False,False,True,False,True
77,1,1,1.0,"[0, 3, 0, 0, 0]",996.0,[4 4 5 3 5],,791.0,False,False,False,False,False
77,1,2,1.0,"[2, 2, 5, 0, 5]",388.0,[4 4 5 3 5],388.0,116.0,False,False,True,False,False
77,2,1,0.9,"[0, 0, 0, 3, 0]",677.7,[4 4 5 3 5],677.7,711.9,False,True,False,False,False
