game_num,round_num,player,discount_rate,offer,value,items,your_side_of_current_offer,outside_offer,accepting_an_offer_worse_than_outside_offer,making_an_offer_worse_for_you_than_your_outside_offer,walking_away_from_an_offer_better_than_your_outside_offer,offer_no_items_or_all_items,making_offer_worse_than_previous
13,1,1,1.0,"[1, 0, 1, 2, 1]",1037.0,[4 3 4 6 2],,231.0,False,False,False,False,False
13,1,2,1.0,"[3, 1, 1, 2, 1]",639.9,[4 3 4 6 2],639.9,575.0,False,False,False,False,False
13,2,1,0.9,"[3, 1, 1, 2, 1]",704.7,[4 3 4 6 2],,207.9,False,False,False,False,False
14,1,1,1.0,"[1, 0, 4, 4, 0]",510.0,[3 1 6 5 2],,504.0,False,False,False,False,False
14,1,2,1.0,"[1, 1, 2, 2, 0]",867.6,[3 1 6 5 2],867.6,739.0,False,False,False,False,False
14,2,1,0.9,"[1, 0, 3, 4, 0]",505.8,[3 1 6 5 2],505.8,453.6,False,False,False,False,False
14,2,2,0.9,"[2, 1, 2, 1, 0]",791.37,[3 1 6 5 2],791.37,665.1,False,False,False,False,False
14,3,1,0.81,[],,[3 1 6 5 2],,,,,,,
15,1,1,1.0,"[1, 1, 3, 1, 3]",500.0,[2 2 4 5 4],,429.0,False,False,False,False,False
15,1,2,1.0,"[2, 2, 3, 1, 1]",507.6,[2 2 4 5 4],507.6,201.0,False,False,False,False,False
15,2,1,0.9,"[0, 0, 3, 1, 3]",538.2,[2 2 4 5 4],538.2,386.1,False,False,False,False,False
15,2,2,0.9,"[0, 0, 3, 1, 3]",399.6,[2 2 4 5 4],,180.9,False,False,False,False,False
16,1,1,1.0,"[2, 2, 1, 1, 2]",1042.0,[5 6 5 3 6],,431.0,False,False,False,False,False
16,1,2,1.0,"[2, 2, 2, 2, 4]",798.3000000000001,[5 6 5 3 6],798.3000000000001,189.0,False,False,False,False,False
16,2,1,0.9,"[2, 2, 2, 2, 4]",711.0,[5 6 5 3 6],,387.90000000000003,False,False,False,False,False
17,1,1,1.0,"[1, 3, 2, 1, 4]",804.0,[4 5 5 4 6],,294.0,False,False,False,False,False
17,1,2,1.0,"[1, 3, 2, 1, 4]",616.0,[4 5 5 4 6],,263.0,False,False,False,False,False
18,1,1,1.0,"[1, 2, 3, 1, 0]",691.0,[4 3 6 4 1],,173.0,False,False,False,False,False
18,1,2,1.0,"[2, 1, 3, 2, 0]",324.90000000000003,[4 3 6 4 1],324.90000000000003,596.0,False,True,False,False,False
18,2,1,0.9,"[2, 1, 3, 2, 0]",501.3,[4 3 6 4 1],,155.70000000000002,False,False,False,False,False
19,1,1,1.0,[],,[5 3 4 7 2],,,,,,,
20,1,1,1.0,"[1, 3, 0, 2, 4]",607.0,[5 5 3 3 6],,352.0,False,False,False,False,False
20,1,2,1.0,"[1, 2, 2, 2, 4]",709.2,[5 5 3 3 6],709.2,645.0,False,False,False,False,False
20,2,1,0.9,"[1, 3, 1, 2, 4]",479.7,[5 5 3 3 6],479.7,316.8,False,False,False,False,False
20,2,2,0.9,"[1, 2, 2, 2, 4]",638.2800000000001,[5 5 3 3 6],638.2800000000001,580.5,False,False,False,False,False
20,3,1,0.81,[],,[5 5 3 3 6],,,,,,,
21,1,1,1.0,"[4, 1, 0, 2, 3]",695.0,[5 5 2 3 6],,365.0,False,False,False,False,False
22,1,1,1.0,"[0, 1, 5, 1, 0]",422.0,[2 3 7 4 2],,890.0,False,True,False,False,False
22,1,2,1.0,"[0, 1, 6, 1, 1]",592.2,[2 3 7 4 2],592.2,740.0,False,True,False,False,False
22,2,1,0.9,[],,[2 3 7 4 2],,,,,,,
23,1,1,1.0,"[1, 4, 1, 1, 1]",835.0,[3 5 4 5 5],,245.0,False,False,False,False,False
23,1,2,1.0,"[1, 3, 3, 1, 4]",482.40000000000003,[3 5 4 5 5],482.40000000000003,508.0,False,True,False,False,False
23,2,1,0.9,"[1, 3, 3, 1, 4]",477.0,[3 5 4 5 5],,220.5,False,False,False,False,False
24,1,1,1.0,"[1, 1, 1, 0, 1]",1151.0,[5 3 4 2 4],,953.0,False,False,False,False,False
25,1,1,1.0,"[1, 2, 1, 2, 1]",666.0,[4 4 3 3 4],,29.0,False,False,False,False,False
25,1,2,1.0,"[2, 1, 2, 2, 3]",450.90000000000003,[4 4 3 3 4],450.90000000000003,395.0,False,False,False,False,False
25,2,1,0.9,"[2, 1, 2, 2, 3]",328.5,[4 4 3 3 4],,26.1,False,False,False,False,False
26,1,1,1.0,"[0, 2, 0, 1, 2]",603.0,[1 6 1 2 7],,130.0,False,False,False,False,False
26,1,2,1.0,"[0, 4, 0, 1, 5]",188.1,[1 6 1 2 7],188.1,752.0,False,True,False,False,False
26,2,1,0.9,"[0, 4, 0, 1, 5]",333.0,[1 6 1 2 7],,117.0,False,False,False,False,False
27,1,1,1.0,"[2, 2, 1, 0, 1]",578.0,[4 6 2 2 2],,284.0,False,False,False,False,False
28,1,1,1.0,"[0, 4, 4, 2, 1]",901.0,[2 5 6 7 3],,132.0,False,False,False,False,False
28,1,2,1.0,"[0, 4, 4, 2, 1]",753.0,[2 5 6 7 3],,426.0,False,False,False,False,False
29,1,1,1.0,"[0, 1, 1, 1, 1]",1621.0,[2 9 5 4 5],,83.0,False,False,False,False,False
30,1,1,1.0,"[1, 4, 2, 1, 4]",892.0,[3 7 4 4 7],,723.0,False,False,False,False,False
31,1,1,1.0,"[4, 1, 1, 0, 2]",640.0,[5 3 3 1 6],,940.0,False,True,False,False,False
31,1,2,1.0,"[5, 1, 1, 1, 4]",441.0,[5 3 3 1 6],441.0,589.0,False,True,False,False,False
31,2,1,0.9,[],,[5 3 3 1 6],,,,,,,
32,1,1,1.0,"[2, 1, 3, 1, 3]",831.0,[7 2 4 4 6],,252.0,False,False,False,False,False
32,1,2,1.0,"[5, 0, 3, 3, 2]",580.5,[7 2 4 4 6],580.5,620.0,False,True,False,False,False
32,2,1,0.9,"[5, 0, 3, 3, 2]",478.8,[7 2 4 4 6],,226.8,False,False,False,False,False
33,1,1,1.0,"[1, 2, 2, 2, 0]",595.0,[3 8 3 2 2],,540.0,False,False,False,False,False
33,1,2,1.0,"[2, 6, 2, 0, 1]",310.5,[3 8 3 2 2],310.5,320.0,False,True,False,False,True
33,2,1,0.9,"[2, 6, 2, 0, 1]",225.0,[3 8 3 2 2],,486.0,True,False,False,False,False
34,1,1,1.0,"[1, 5, 6, 3, 1]",749.0,[3 6 7 5 6],,981.0,False,True,False,False,False
35,1,1,1.0,"[1, 2, 2, 2, 1]",906.0,[5 3 6 4 1],,410.0,False,False,False,False,False
35,1,2,1.0,"[1, 2, 2, 2, 1]",553.0,[5 3 6 4 1],,224.0,False,False,False,False,False
36,1,1,1.0,"[0, 1, 2, 0, 0]",598.0,[1 4 6 2 0],,713.0,False,True,False,False,False
36,1,2,1.0,"[1, 1, 3, 1, 0]",270.90000000000003,[1 4 6 2 0],270.90000000000003,877.0,False,True,False,False,False
36,2,1,0.9,[],,[1 4 6 2 0],,,,,,,
37,1,1,1.0,"[1, 1, 2, 1, 2]",924.0,[2 4 6 2 7],,539.0,False,False,False,False,False
37,1,2,1.0,"[1, 1, 2, 1, 2]",784.8000000000001,[2 4 6 2 7],784.8000000000001,112.0,False,False,False,False,False
37,2,1,0.9,"[1, 1, 2, 0, 4]",828.9,[2 4 6 2 7],828.9,485.1,False,False,False,False,False
37,2,2,0.9,"[1, 1, 2, 0, 4]",680.4,[2 4 6 2 7],,100.8,False,False,False,False,False
38,1,1,1.0,"[4, 1, 1, 2, 2]",841.0,[7 2 2 7 6],,732.0,False,False,False,False,False
38,1,2,1.0,"[4, 1, 1, 2, 2]",1052.0,[7 2 2 7 6],,276.0,False,False,False,False,False
39,1,1,1.0,"[2, 2, 2, 1, 2]",620.0,[3 4 4 3 5],,217.0,False,False,False,False,False
39,1,2,1.0,"[2, 1, 2, 2, 2]",339.3,[3 4 4 3 5],339.3,312.0,False,False,False,False,False
39,2,1,0.9,"[2, 2, 2, 1, 2]",558.0,[3 4 4 3 5],558.0,195.3,False,False,False,False,False
39,2,2,0.9,"[1, 2, 2, 1, 2]",302.13,[3 4 4 3 5],302.13,280.8,False,False,False,False,False
39,3,1,0.81,"[1, 2, 2, 1, 2]",517.59,[3 4 4 3 5],,175.77,False,False,False,False,False
40,1,1,1.0,"[3, 1, 0, 2, 2]",732.0,[5 2 1 8 4],,198.0,False,False,False,False,False
40,1,2,1.0,"[2, 1, 0, 3, 3]",353.7,[5 2 1 8 4],353.7,49.0,False,False,False,False,False
40,2,1,0.9,"[2, 1, 0, 3, 3]",554.4,[5 2 1 8 4],,178.20000000000002,False,False,False,False,False
41,1,1,1.0,"[2, 3, 7, 0, 1]",710.0,[5 5 8 3 3],,342.0,False,False,False,False,False
41,1,2,1.0,"[2, 3, 7, 0, 1]",604.0,[5 5 8 3 3],,332.0,False,False,False,False,False
42,1,1,1.0,"[0, 2, 2, 1, 2]",704.0,[0 6 7 3 4],,157.0,False,False,False,False,False
42,1,2,1.0,"[0, 4, 3, 1, 1]",774.0,[0 6 7 3 4],774.0,642.0,False,False,False,False,False
42,2,1,0.9,"[0, 4, 3, 1, 1]",511.2,[0 6 7 3 4],,141.3,False,False,False,False,False
43,1,1,1.0,"[2, 1, 1, 1, 4]",484.0,[5 3 2 5 6],,160.0,False,False,False,False,False
43,1,2,1.0,"[2, 2, 0, 1, 2]",1056.6000000000001,[5 3 2 5 6],1056.6000000000001,870.0,False,False,False,False,False
43,2,1,0.9,"[2, 1, 2, 1, 4]",422.1,[5 3 2 5 6],422.1,144.0,False,False,False,False,False
43,2,2,0.9,"[3, 2, 0, 1, 2]",886.95,[5 3 2 5 6],886.95,783.0,False,False,False,False,False
43,3,1,0.81,"[3, 2, 0, 1, 2]",370.98,[5 3 2 5 6],,129.60000000000002,False,False,False,False,False
44,1,1,1.0,"[3, 4, 1, 1, 3]",1460.0,[11  7  2  5  5],,21.0,False,False,False,False,False
45,1,1,1.0,"[1, 0, 0, 4, 2]",870.0,[5 0 2 8 4],,914.0,False,True,False,False,False
45,1,2,1.0,"[2, 0, 1, 3, 2]",804.6,[5 0 2 8 4],804.6,895.0,False,True,False,False,False
45,2,1,0.9,[],,[5 0 2 8 4],,,,,,,
46,1,1,1.0,"[1, 1, 2, 1, 1]",686.0,[3 2 7 1 2],,181.0,False,False,False,False,False
46,1,2,1.0,"[1, 1, 4, 0, 1]",433.8,[3 2 7 1 2],433.8,393.0,False,False,False,False,False
46,2,1,0.9,"[1, 1, 4, 0, 1]",459.90000000000003,[3 2 7 1 2],,162.9,False,False,False,False,False
47,1,1,1.0,"[1, 2, 2, 1, 3]",563.0,[4 2 3 3 5],,847.0,False,True,False,False,False
47,1,2,1.0,"[1, 1, 2, 1, 3]",541.8000000000001,[4 2 3 3 5],541.8000000000001,644.0,False,True,False,False,False
47,2,1,0.9,"[1, 1, 2, 1, 2]",552.6,[4 2 3 3 5],552.6,762.3000000000001,False,True,False,False,False
48,1,1,1.0,"[1, 0, 1, 0, 0]",365.0,[3 1 3 0 1],,457.0,False,True,False,False,False
48,1,2,1.0,"[1, 0, 2, 0, 0]",310.5,[3 1 3 0 1],310.5,132.0,False,False,False,False,False
48,2,1,0.9,"[2, 0, 1, 0, 0]",296.1,[3 1 3 0 1],296.1,411.3,False,True,False,False,False
48,2,2,0.9,"[2, 0, 1, 0, 0]",259.2,[3 1 3 0 1],,118.8,False,False,False,False,False
49,1,1,1.0,"[3, 2, 3, 1, 1]",932.0,[5 8 5 3 5],,284.0,False,False,False,False,False
49,1,2,1.0,"[3, 2, 3, 1, 1]",1086.0,[5 8 5 3 5],,216.0,False,False,False,False,False
50,1,1,1.0,"[2, 2, 2, 5, 2]",950.0,[2 9 3 6 8],,557.0,False,False,False,False,False
50,1,2,1.0,"[1, 3, 2, 2, 5]",952.2,[2 9 3 6 8],952.2,529.0,False,False,False,False,False
50,2,1,0.9,"[2, 2, 2, 4, 3]",807.3000000000001,[2 9 3 6 8],807.3000000000001,501.3,False,False,False,False,False
50,2,2,0.9,"[2, 2, 2, 4, 3]",873.0,[2 9 3 6 8],,476.1,False,False,False,False,False
51,1,1,1.0,"[1, 2, 1, 2, 3]",679.0,[3 3 3 5 5],,527.0,False,False,False,False,False
51,1,2,1.0,"[1, 1, 3, 4, 2]",423.0,[3 3 3 5 5],423.0,634.0,False,True,False,False,False
51,2,1,0.9,"[1, 1, 3, 4, 2]",318.6,[3 3 3 5 5],,474.3,True,False,False,False,False
52,1,1,1.0,"[4, 1, 2, 2, 1]",608.0,[6 4 7 4 3],,265.0,False,False,False,False,False
52,1,2,1.0,"[5, 1, 5, 1, 2]",578.7,[6 4 7 4 3],578.7,390.0,False,False,False,False,False
52,2,1,0.9,"[5, 1, 5, 1, 2]",412.2,[6 4 7 4 3],,238.5,False,False,False,False,False
53,1,1,1.0,"[1, 1, 6, 1, 0]",507.0,[3 2 8 4 2],,36.0,False,False,False,False,False
53,1,2,1.0,"[1, 1, 2, 1, 0]",995.4,[3 2 8 4 2],995.4,536.0,False,False,False,False,False
53,2,1,0.9,"[1, 1, 4, 1, 0]",485.1,[3 2 8 4 2],485.1,32.4,False,False,False,False,False
53,2,2,0.9,"[1, 1, 2, 1, 0]",895.86,[3 2 8 4 2],895.86,482.40000000000003,False,False,False,False,False
53,3,1,0.81,"[1, 1, 2, 1, 0]",462.51000000000005,[3 2 8 4 2],,29.160000000000004,False,False,False,False,False
54,1,1,1.0,[],,[5 2 3 1 6],,,,,,,
55,1,1,1.0,"[6, 0, 1, 2, 0]",562.0,[8 2 3 2 2],,275.0,False,False,False,False,False
55,1,2,1.0,"[7, 0, 1, 2, 0]",509.40000000000003,[8 2 3 2 2],509.40000000000003,203.0,False,False,False,False,False
55,2,1,0.9,"[6, 0, 1, 1, 0]",513.0,[8 2 3 2 2],513.0,247.5,False,False,False,False,False
55,2,2,0.9,"[6, 0, 1, 1, 0]",549.0,[8 2 3 2 2],,182.70000000000002,False,False,False,False,False
56,1,1,1.0,"[2, 1, 1, 2, 1]",712.0,[4 6 3 2 3],,493.0,False,False,False,False,False
57,1,1,1.0,"[1, 2, 0, 1, 1]",487.0,[4 4 2 2 2],,660.0,False,True,False,False,False
58,1,1,1.0,"[1, 4, 1, 1, 3]",497.0,[1 5 4 3 4],,456.0,False,False,False,False,False
58,1,2,1.0,"[0, 3, 3, 1, 2]",288.90000000000003,[1 5 4 3 4],288.90000000000003,223.0,False,False,False,False,True
58,2,1,0.9,"[0, 3, 1, 1, 2]",507.6,[1 5 4 3 4],507.6,410.40000000000003,False,False,False,False,False
58,2,2,0.9,"[1, 2, 2, 1, 2]",255.15,[1 5 4 3 4],255.15,200.70000000000002,False,False,False,False,False
58,3,1,0.81,[],,[1 5 4 3 4],,,,,,,
59,1,1,1.0,"[1, 3, 5, 1, 2]",513.0,[3 8 6 3 6],,150.0,False,False,False,False,False
59,1,2,1.0,"[2, 3, 5, 1, 2]",810.0,[3 8 6 3 6],810.0,103.0,False,False,False,False,False
59,2,1,0.9,"[2, 3, 5, 1, 2]",431.1,[3 8 6 3 6],,135.0,False,False,False,False,False
60,1,1,1.0,"[3, 2, 3, 1, 1]",378.0,[5 5 5 2 2],,602.0,False,True,False,False,False
60,1,2,1.0,"[3, 2, 3, 1, 1]",568.0,[5 5 5 2 2],,260.0,False,False,False,False,False
61,1,1,1.0,"[1, 1, 1, 1, 0]",1058.0,[7 5 9 7 2],,939.0,False,False,False,False,False
61,1,2,1.0,"[5, 3, 6, 2, 0]",604.8000000000001,[7 5 9 7 2],604.8000000000001,936.0,False,True,False,False,False
61,2,1,0.9,[],,[7 5 9 7 2],,,,,,,
62,1,1,1.0,"[1, 1, 1, 4, 2]",894.0,[2 3 4 6 7],,874.0,False,False,False,False,False
62,1,2,1.0,"[1, 2, 2, 2, 5]",623.7,[2 3 4 6 7],623.7,450.0,False,False,False,False,False
62,2,1,0.9,[],,[2 3 4 6 7],,,,,,,
63,1,1,1.0,"[1, 1, 1, 2, 2]",786.0,[7 3 3 3 4],,468.0,False,False,False,False,False
63,1,2,1.0,"[3, 1, 1, 1, 2]",696.6,[7 3 3 3 4],696.6,158.0,False,False,False,False,False
63,2,1,0.9,"[3, 1, 1, 2, 3]",540.0,[7 3 3 3 4],540.0,421.2,False,False,False,False,False
63,2,2,0.9,"[3, 1, 1, 2, 3]",553.5,[7 3 3 3 4],,142.20000000000002,False,False,False,False,False
64,1,1,1.0,"[3, 2, 2, 1, 1]",991.0,[6 7 5 4 3],,972.0,False,False,False,False,False
65,1,1,1.0,"[0, 1, 1, 1, 1]",544.0,[2 6 3 4 5],,834.0,False,True,False,False,False
65,1,2,1.0,"[1, 3, 1, 1, 3]",559.8000000000001,[2 6 3 4 5],559.8000000000001,89.0,False,False,False,False,False
65,2,1,0.9,[],,[2 6 3 4 5],,,,,,,
66,1,1,1.0,"[3, 1, 2, 1, 2]",280.0,[4 4 4 2 3],,485.0,False,True,False,False,False
66,1,2,1.0,"[1, 3, 1, 1, 2]",571.5,[4 4 4 2 3],571.5,124.0,False,False,False,False,True
66,2,1,0.9,[],,[4 4 4 2 3],,,,,,,
67,1,1,1.0,"[1, 4, 1, 1, 2]",429.0,[4 6 4 3 8],,786.0,False,True,False,False,False
67,1,2,1.0,"[1, 4, 1, 1, 3]",943.2,[4 6 4 3 8],943.2,710.0,False,False,False,False,False
67,2,1,0.9,[],,[4 6 4 3 8],,,,,,,
68,1,1,1.0,"[1, 3, 1, 6, 1]",582.0,[3 6 1 8 3],,91.0,False,False,False,False,False
68,1,2,1.0,"[1, 2, 0, 4, 1]",249.3,[3 6 1 8 3],249.3,199.0,False,False,False,False,False
68,2,1,0.9,"[1, 4, 1, 6, 1]",473.40000000000003,[3 6 1 8 3],473.40000000000003,81.9,False,False,False,False,False
68,2,2,0.9,"[1, 4, 1, 6, 1]",171.0,[3 6 1 8 3],,179.1,True,False,False,False,False
69,1,1,1.0,"[1, 1, 2, 3, 2]",1295.0,[3 3 5 8 5],,731.0,False,False,False,False,False
69,1,2,1.0,"[2, 1, 2, 6, 2]",511.2,[3 3 5 8 5],511.2,835.0,False,True,False,False,False
69,2,1,0.9,"[1, 1, 2, 3, 2]",1165.5,[3 3 5 8 5],1165.5,657.9,False,False,False,False,False
69,2,2,0.9,"[2, 1, 2, 6, 2]",460.08000000000004,[3 3 5 8 5],460.08000000000004,751.5,False,True,False,False,False
69,3,1,0.81,"[2, 1, 2, 6, 2]",775.98,[3 3 5 8 5],,592.11,False,False,False,False,False
70,1,1,1.0,"[1, 0, 2, 0, 1]",1065.0,[3 2 7 3 5],,414.0,False,False,False,False,False
71,1,1,1.0,"[2, 2, 4, 1, 2]",1201.0,[4 7 6 4 6],,662.0,False,False,False,False,False
71,1,2,1.0,"[1, 2, 4, 2, 4]",873.9,[4 7 6 4 6],873.9,837.0,False,False,False,False,False
71,2,1,0.9,"[1, 2, 4, 2, 4]",878.4,[4 7 6 4 6],,595.8000000000001,False,False,False,False,False
72,1,1,1.0,"[2, 3, 1, 3, 2]",756.0,[3 4 5 4 7],,705.0,False,False,False,False,False
72,1,2,1.0,"[2, 1, 4, 2, 2]",621.9,[3 4 5 4 7],621.9,342.0,False,False,False,False,False
72,2,1,0.9,[],,[3 4 5 4 7],,,,,,,
73,1,1,1.0,"[1, 1, 0, 2, 2]",605.0,[2 3 2 4 4],,264.0,False,False,False,False,False
73,1,2,1.0,"[1, 2, 0, 3, 1]",340.2,[2 3 2 4 4],340.2,656.0,False,True,False,False,False
73,2,1,0.9,"[1, 1, 1, 2, 2]",470.7,[2 3 2 4 4],470.7,237.6,False,False,False,False,False
74,1,1,1.0,"[1, 1, 0, 1, 2]",772.0,[4 4 1 3 3],,499.0,False,False,False,False,False
74,1,2,1.0,"[1, 1, 0, 1, 2]",696.6,[4 4 1 3 3],696.6,790.0,False,True,False,False,False
74,2,1,0.9,"[1, 1, 0, 1, 2]",694.8000000000001,[4 4 1 3 3],694.8000000000001,449.1,False,False,False,False,False
75,1,1,1.0,"[3, 2, 1, 1, 1]",883.0,[5 5 4 3 4],,57.0,False,False,False,False,False
75,1,2,1.0,"[2, 3, 2, 1, 1]",624.6,[5 5 4 3 4],624.6,654.0,False,True,False,False,False
75,2,1,0.9,"[3, 3, 1, 1, 1]",764.1,[5 5 4 3 4],764.1,51.300000000000004,False,False,False,False,False
75,2,2,0.9,"[2, 4, 2, 1, 1]",559.71,[5 5 4 3 4],559.71,588.6,False,True,False,False,False
75,3,1,0.81,"[2, 4, 2, 1, 1]",595.35,[5 5 4 3 4],,46.17,False,False,False,False,False
76,1,1,1.0,"[1, 1, 2, 2, 2]",549.0,[4 2 5 6 5],,434.0,False,False,False,False,False
76,1,2,1.0,"[1, 1, 1, 2, 3]",855.9,[4 2 5 6 5],855.9,741.0,False,False,False,False,False
76,2,1,0.9,"[1, 1, 2, 2, 2]",494.1,[4 2 5 6 5],494.1,390.6,False,False,False,False,False
76,2,2,0.9,"[1, 1, 2, 2, 3]",700.6500000000001,[4 2 5 6 5],700.6500000000001,666.9,False,False,False,False,False
76,3,1,0.81,[],,[4 2 5 6 5],,,,,,,
77,1,1,1.0,"[3, 1, 3, 1, 4]",575.0,[4 5 5 3 6],,145.0,False,False,False,False,False
77,1,2,1.0,"[3, 1, 3, 1, 4]",352.0,[4 5 5 3 6],,383.0,True,False,False,False,False
78,1,1,1.0,"[3, 1, 2, 1, 1]",871.0,[8 3 6 5 5],,94.0,False,False,False,False,False
78,1,2,1.0,"[6, 1, 2, 3, 2]",513.0,[8 3 6 5 5],513.0,58.0,False,False,False,False,False
78,2,1,0.9,"[6, 1, 2, 3, 2]",499.5,[8 3 6 5 5],,84.60000000000001,False,False,False,False,False
79,1,1,1.0,"[0, 0, 4, 0, 1]",830.0,[2 2 5 2 5],,619.0,False,False,False,False,False
80,1,1,1.0,"[0, 1, 1, 0, 3]",643.0,[0 2 5 2 4],,475.0,False,False,False,False,False
80,1,2,1.0,"[0, 1, 3, 0, 1]",487.8,[0 2 5 2 4],487.8,202.0,False,False,False,False,False
80,2,1,0.9,"[0, 1, 2, 0, 3]",495.0,[0 2 5 2 4],495.0,427.5,False,False,False,False,False
80,2,2,0.9,"[0, 1, 2, 0, 3]",372.6,[0 2 5 2 4],,181.8,False,False,False,False,False
81,1,1,1.0,"[4, 1, 2, 1, 0]",700.0,[6 3 4 4 2],,618.0,False,False,False,False,False
82,1,1,1.0,"[2, 3, 1, 1, 7]",615.0,[ 5  6  5  3 14],,313.0,False,False,False,False,False
82,1,2,1.0,"[2, 2, 3, 2, 8]",825.3000000000001,[ 5  6  5  3 14],825.3000000000001,756.0,False,False,False,False,False
82,2,1,0.9,"[2, 2, 3, 2, 8]",410.40000000000003,[ 5  6  5  3 14],,281.7,False,False,False,False,False
83,1,1,1.0,"[2, 2, 0, 1, 2]",710.0,[8 3 1 6 3],,725.0,False,True,False,False,False
