game_num,round_num,player,discount_rate,offer,value,items,your_side_of_current_offer,outside_offer,accepting_an_offer_worse_than_outside_offer,making_an_offer_worse_for_you_than_your_outside_offer,walking_away_from_an_offer_better_than_your_outside_offer,offer_no_items_or_all_items,making_offer_worse_than_previous
11,2,1,0.9,"[0, 2, 1, 1, 0]",284.40000000000003,[3 8 3 6 0],,208.8,False,False,False,False,False
12,1,1,1.0,"[3, 3, 1, 0, 4]",1072.0,[7 6 1 5 4],,144.0,False,False,False,False,False
12,1,2,1.0,"[3, 3, 1, 0, 4]",739.0,[7 6 1 5 4],,273.0,False,False,False,False,False
13,1,1,1.0,"[3, 0, 2, 0, 0]",764.0,[5 1 6 3 3],,468.0,False,False,False,False,False
14,1,1,1.0,"[5, 0, 4, 5, 0]",1032.0,[5 6 4 5 8],,518.0,False,False,False,False,False
14,1,2,1.0,"[5, 0, 4, 5, 0]",688.0,[5 6 4 5 8],,308.0,False,False,False,False,False
15,1,1,1.0,"[0, 1, 0, 0, 1]",1165.0,[1 2 6 5 4],,371.0,False,False,False,False,False
15,1,2,1.0,"[0, 1, 0, 0, 1]",105.0,[1 2 6 5 4],,23.0,False,False,False,False,False
16,1,1,1.0,"[1, 1, 3, 3, 3]",538.0,[2 4 7 6 6],,407.0,False,False,False,False,False
16,1,2,1.0,"[1, 1, 3, 3, 3]",701.0,[2 4 7 6 6],,544.0,False,False,False,False,False
17,1,1,1.0,"[2, 2, 1, 1, 1]",589.0,[4 3 3 2 4],,455.0,False,False,False,False,False
17,1,2,1.0,"[2, 2, 1, 1, 1]",293.0,[4 3 3 2 4],,35.0,False,False,False,False,False
18,1,1,1.0,"[1, 2, 2, 2, 0]",558.0,[1 8 4 4 4],,13.0,False,False,False,False,False
18,1,2,1.0,"[1, 2, 2, 2, 0]",341.0,[1 8 4 4 4],,99.0,False,False,False,False,False
19,1,1,1.0,"[0, 2, 2, 3, 2]",418.0,[2 7 4 7 5],,246.0,False,False,False,False,False
19,1,2,1.0,"[0, 2, 2, 3, 2]",571.0,[2 7 4 7 5],,547.0,False,False,False,False,False
20,1,1,1.0,"[2, 3, 1, 2, 3]",568.0,[4 5 3 4 5],,169.0,False,False,False,False,False
20,1,2,1.0,"[2, 3, 1, 2, 3]",588.0,[4 5 3 4 5],,388.0,False,False,False,False,False
21,1,1,1.0,"[1, 1, 1, 2, 1]",441.0,[2 3 3 5 1],,234.0,False,False,False,False,False
21,1,2,1.0,"[1, 1, 1, 2, 1]",348.0,[2 3 3 5 1],,233.0,False,False,False,False,False
22,1,1,1.0,"[1, 1, 3, 3, 3]",402.0,[5 3 5 3 3],,375.0,False,False,False,False,False
22,1,2,1.0,"[1, 1, 3, 3, 3]",598.0,[5 3 5 3 3],,346.0,False,False,False,False,False
23,1,1,1.0,"[0, 3, 0, 2, 4]",841.0,[4 4 4 8 4],,300.0,False,False,False,False,False
23,1,2,1.0,"[0, 3, 0, 2, 4]",624.0,[4 4 4 8 4],,613.0,False,False,False,False,False
24,1,1,1.0,"[2, 0, 2, 1, 0]",956.0,[4 4 5 5 2],,557.0,False,False,False,False,False
24,1,2,1.0,"[0, 0, 2, 1, 0]",603.9,[4 4 5 5 2],603.9,173.70000000000002,False,False,False,False,False
24,2,1,0.9,[],,[4 4 5 5 2],,,,,,,
25,1,1,1.0,"[1, 2, 0, 1, 1]",606.0,[4 7 0 3 3],,371.0,False,False,False,False,False
25,1,2,1.0,"[1, 2, 0, 1, 1]",480.6,[4 7 0 3 3],480.6,303.3,False,False,False,False,False
25,2,1,0.9,"[0, 5, 0, 1, 1]",475.2,[4 7 0 3 3],475.2,333.90000000000003,False,False,False,False,False
25,2,2,0.9,"[1, 2, 0, 2, 0]",416.34000000000003,[4 7 0 3 3],416.34000000000003,272.97,False,False,False,False,False
25,3,1,0.81,[],,[4 7 0 3 3],,,,,,,
26,1,1,1.0,"[1, 0, 3, 3, 1]",794.0,[4 5 3 3 3],,337.0,False,False,False,False,False
26,1,2,1.0,"[1, 0, 3, 3, 1]",483.0,[4 5 3 3 3],,395.0,False,False,False,False,False
27,1,1,1.0,"[0, 2, 3, 3, 7]",322.0,[5 3 7 3 7],,223.0,False,False,False,False,False
27,1,2,1.0,"[0, 2, 3, 3, 7]",842.0,[5 3 7 3 7],,610.0,False,False,False,False,False
28,1,1,1.0,"[1, 4, 0, 1, 3]",574.0,[4 9 0 2 5],,112.0,False,False,False,False,False
28,1,2,1.0,"[1, 4, 0, 1, 3]",572.0,[4 9 0 2 5],,393.0,False,False,False,False,False
29,1,1,1.0,"[1, 1, 3, 2, 4]",1076.0,[5 4 7 4 8],,775.0,False,False,False,False,False
29,1,2,1.0,"[1, 1, 3, 2, 4]",315.0,[5 4 7 4 8],,134.0,False,False,False,False,False
30,1,1,1.0,"[1, 0, 3, 1, 4]",500.0,[3 2 6 3 7],,95.0,False,False,False,False,False
30,1,2,1.0,"[3, 0, 0, 0, 3]",692.1,[3 2 6 3 7],692.1,454.5,False,False,False,False,False
30,2,1,0.9,"[3, 0, 0, 0, 3]",118.8,[3 2 6 3 7],,85.5,False,False,False,False,False
31,1,1,1.0,"[0, 3, 3, 0, 7]",552.0,[ 3  6  3  3 10],,58.0,False,False,False,False,False
31,1,2,1.0,"[0, 3, 3, 0, 7]",361.0,[ 3  6  3  3 10],,347.0,False,False,False,False,False
32,1,1,1.0,"[0, 0, 0, 0, 0]",1123.0,[5 2 6 5 3],,560.0,False,False,False,True,False
32,1,2,1.0,"[1, 0, 1, 1, 1]",1056.6000000000001,[5 2 6 5 3],1056.6000000000001,463.5,False,False,False,False,False
32,2,1,0.9,"[1, 0, 3, 2, 1]",749.7,[5 2 6 5 3],749.7,504.0,False,False,False,False,False
33,1,1,1.0,"[0, 2, 2, 3, 1]",682.0,[4 4 3 3 5],,310.0,False,False,False,False,False
33,1,2,1.0,"[0, 2, 2, 3, 1]",557.0,[4 4 3 3 5],,542.0,False,False,False,False,False
34,1,1,1.0,"[3, 1, 0, 2, 0]",452.0,[6 3 1 5 0],,214.0,False,False,False,False,False
34,1,2,1.0,"[2, 0, 0, 1, 0]",536.4,[6 3 1 5 0],536.4,340.2,False,False,False,False,False
34,2,1,0.9,"[2, 1, 0, 1, 0]",509.40000000000003,[6 3 1 5 0],509.40000000000003,192.6,False,False,False,False,False
35,1,1,1.0,"[3, 3, 0, 3, 0]",220.0,[3 3 3 5 0],,57.0,False,False,False,False,False
35,1,2,1.0,"[3, 3, 0, 3, 0]",636.0,[3 3 3 5 0],,15.0,False,False,False,False,False
36,1,1,1.0,"[4, 6, 0, 0, 0]",693.0,[4 7 3 6 0],,491.0,False,False,False,False,False
36,1,2,1.0,"[4, 6, 0, 0, 0]",342.0,[4 7 3 6 0],,171.0,False,False,False,False,False
37,1,1,1.0,"[2, 3, 3, 1, 1]",455.0,[3 6 6 5 3],,279.0,False,False,False,False,False
37,1,2,1.0,"[3, 5, 0, 0, 0]",495.90000000000003,[3 6 6 5 3],495.90000000000003,352.8,False,False,False,False,False
37,2,1,0.9,"[0, 2, 2, 2, 2]",365.40000000000003,[3 6 6 5 3],365.40000000000003,251.1,False,False,False,False,False
38,1,1,1.0,"[0, 0, 1, 2, 3]",384.0,[5 4 3 5 6],,69.0,False,False,False,False,False
38,1,2,1.0,"[1, 2, 0, 1, 1]",980.1,[5 4 3 5 6],980.1,279.0,False,False,False,False,False
38,2,1,0.9,"[1, 2, 0, 1, 1]",81.0,[5 4 3 5 6],,62.1,False,False,False,False,False
39,1,1,1.0,"[0, 1, 1, 2, 5]",490.0,[1 3 4 6 6],,248.0,False,False,False,False,False
39,1,2,1.0,"[0, 1, 1, 2, 5]",466.0,[1 3 4 6 6],,46.0,False,False,False,False,False
40,1,1,1.0,"[1, 3, 1, 2, 2]",785.0,[ 3 10  2  3  3],,13.0,False,False,False,False,False
40,1,2,1.0,"[1, 3, 1, 2, 2]",224.0,[ 3 10  2  3  3],,166.0,False,False,False,False,False
41,1,1,1.0,"[1, 1, 2, 1, 2]",709.0,[4 2 5 3 5],,78.0,False,False,False,False,False
41,1,2,1.0,"[1, 1, 2, 1, 2]",311.0,[4 2 5 3 5],,86.0,False,False,False,False,False
42,1,1,1.0,"[0, 0, 0, 0, 3]",891.0,[4 1 5 3 3],,506.0,False,False,False,False,False
42,1,2,1.0,"[0, 0, 0, 0, 3]",15.0,[4 1 5 3 3],,220.0,True,False,False,False,False
43,1,1,1.0,"[0, 6, 0, 0, 0]",859.0,[ 2 11  2  3  1],,443.0,False,False,False,False,False
43,1,2,1.0,"[0, 6, 0, 0, 0]",336.0,[ 2 11  2  3  1],,248.0,False,False,False,False,False
44,1,1,1.0,"[2, 1, 2, 1, 2]",671.0,[4 2 5 4 6],,81.0,False,False,False,False,False
44,1,2,1.0,"[2, 1, 2, 1, 2]",453.0,[4 2 5 4 6],,208.0,False,False,False,False,False
45,1,1,1.0,"[0, 3, 3, 3, 3]",409.0,[3 6 5 7 5],,342.0,False,False,False,False,False
45,1,2,1.0,"[0, 3, 3, 3, 3]",567.0,[3 6 5 7 5],,21.0,False,False,False,False,False
46,1,1,1.0,"[0, 1, 1, 1, 1]",668.0,[4 3 1 3 1],,190.0,False,False,False,False,False
46,1,2,1.0,"[0, 1, 1, 1, 1]",212.0,[4 3 1 3 1],,173.0,False,False,False,False,False
47,1,1,1.0,"[2, 2, 3, 6, 2]",908.0,[ 5  5  3 10  4],,32.0,False,False,False,False,False
47,1,2,1.0,"[2, 2, 3, 6, 2]",1117.0,[ 5  5  3 10  4],,36.0,False,False,False,False,False
48,1,1,1.0,"[2, 2, 0, 2, 3]",627.0,[5 4 1 4 6],,74.0,False,False,False,False,False
48,1,2,1.0,"[2, 2, 0, 2, 3]",497.0,[5 4 1 4 6],,18.0,False,False,False,False,False
49,1,1,1.0,"[3, 2, 0, 2, 1]",716.0,[6 5 3 3 3],,347.0,False,False,False,False,False
49,1,2,1.0,"[2, 2, 1, 2, 1]",636.3000000000001,[6 5 3 3 3],636.3000000000001,491.40000000000003,False,False,False,False,False
49,2,1,0.9,"[2, 2, 1, 2, 1]",422.1,[6 5 3 3 3],,312.3,False,False,False,False,False
50,1,1,1.0,"[1, 1, 1, 0, 1]",1132.0,[7 6 7 3 7],,397.0,False,False,False,False,False
50,1,2,1.0,"[2, 2, 2, 1, 3]",535.5,[7 6 7 3 7],535.5,344.7,False,False,False,False,False
50,2,1,0.9,"[2, 2, 3, 3, 4]",711.9,[7 6 7 3 7],711.9,357.3,False,False,False,False,False
50,2,2,0.9,"[2, 2, 3, 3, 4]",387.90000000000003,[7 6 7 3 7],,344.7,False,False,False,False,False
51,1,1,1.0,"[2, 2, 3, 2, 0]",531.0,[4 4 6 5 1],,296.0,False,False,False,False,False
51,1,2,1.0,"[2, 2, 3, 2, 0]",534.0,[4 4 6 5 1],,305.0,False,False,False,False,False
52,1,1,1.0,"[0, 2, 1, 0, 5]",594.0,[1 6 3 2 7],,117.0,False,False,False,False,False
52,1,2,1.0,"[0, 2, 1, 0, 5]",477.0,[1 6 3 2 7],,242.0,False,False,False,False,False
53,1,1,1.0,"[2, 4, 0, 1, 1]",836.0,[4 6 4 3 5],,168.0,False,False,False,False,False
53,1,2,1.0,"[2, 4, 0, 1, 1]",123.0,[4 6 4 3 5],,16.0,False,False,False,False,False
54,1,1,1.0,"[2, 3, 1, 1, 1]",1377.0,[7 8 4 3 3],,952.0,False,False,False,False,False
54,1,2,1.0,"[1, 1, 1, 0, 0]",1002.6,[7 8 4 3 3],1002.6,381.6,False,False,False,False,False
54,2,1,0.9,"[1, 2, 2, 2, 2]",1245.6000000000001,[7 8 4 3 3],1245.6000000000001,856.8000000000001,False,False,False,False,False
54,2,2,0.9,"[1, 2, 1, 1, 1]",768.69,[7 8 4 3 3],768.69,343.44,False,False,False,False,False
54,3,1,0.81,[],,[7 8 4 3 3],,,,,,,
55,1,1,1.0,"[2, 0, 2, 1, 1]",1310.0,[8 2 7 4 3],,811.0,False,False,False,False,False
55,1,2,1.0,"[2, 0, 2, 1, 1]",381.0,[8 2 7 4 3],,292.0,False,False,False,False,False
56,1,1,1.0,"[1, 1, 0, 2, 3]",568.0,[4 2 2 3 5],,408.0,False,False,False,False,False
56,1,2,1.0,"[1, 1, 0, 2, 3]",416.0,[4 2 2 3 5],,125.0,False,False,False,False,False
57,1,1,1.0,"[0, 1, 3, 2, 1]",956.0,[2 6 7 4 2],,433.0,False,False,False,False,False
57,1,2,1.0,"[0, 1, 3, 2, 1]",418.0,[2 6 7 4 2],,280.0,False,False,False,False,False
58,1,1,1.0,"[1, 1, 0, 0, 0]",1412.0,[6 9 3 2 5],,607.0,False,False,False,False,False
58,1,2,1.0,"[1, 1, 0, 0, 0]",62.0,[6 9 3 2 5],,360.0,True,False,False,False,False
59,1,1,1.0,"[0, 1, 0, 3, 2]",503.0,[2 3 3 6 4],,102.0,False,False,False,False,False
59,1,2,1.0,"[0, 1, 0, 3, 2]",375.0,[2 3 3 6 4],,26.0,False,False,False,False,False
60,1,1,1.0,"[0, 1, 2, 1, 1]",685.0,[2 4 4 4 2],,392.0,False,False,False,False,False
60,1,2,1.0,"[0, 1, 2, 1, 1]",148.0,[2 4 4 4 2],,52.0,False,False,False,False,False
61,1,1,1.0,"[0, 0, 3, 0, 0]",640.0,[2 2 5 0 5],,189.0,False,False,False,False,False
61,1,2,1.0,"[0, 0, 3, 0, 0]",276.0,[2 2 5 0 5],,267.0,False,False,False,False,False
62,1,1,1.0,"[3, 1, 4, 2, 1]",443.0,[5 2 8 4 2],,370.0,False,False,False,False,False
62,1,2,1.0,"[3, 1, 4, 2, 1]",586.0,[5 2 8 4 2],,429.0,False,False,False,False,False
63,1,1,1.0,"[1, 1, 1, 1, 1]",1196.0,[5 3 7 3 7],,464.0,False,False,False,False,False
63,1,2,1.0,"[0, 1, 2, 1, 4]",827.1,[5 3 7 3 7],827.1,346.5,False,False,False,False,False
63,2,1,0.9,"[1, 2, 4, 1, 2]",840.6,[5 3 7 3 7],840.6,417.6,False,False,False,False,False
63,2,2,0.9,"[1, 2, 4, 1, 2]",483.3,[5 3 7 3 7],,346.5,False,False,False,False,False
64,1,1,1.0,"[2, 2, 0, 0, 0]",492.0,[4 4 3 1 0],,201.0,False,False,False,False,False
64,1,2,1.0,"[2, 2, 0, 0, 0]",196.0,[4 4 3 1 0],,136.0,False,False,False,False,False
65,1,1,1.0,"[4, 3, 1, 2, 2]",468.0,[4 3 4 5 5],,20.0,False,False,False,False,False
65,1,2,1.0,"[4, 3, 1, 2, 2]",891.0,[4 3 4 5 5],,99.0,False,False,False,False,False
66,1,1,1.0,"[4, 3, 0, 0, 0]",561.0,[4 3 4 3 4],,298.0,False,False,False,False,False
66,1,2,1.0,"[4, 3, 0, 0, 0]",196.0,[4 3 4 3 4],,3.0,False,False,False,False,False
67,1,1,1.0,"[0, 0, 3, 3, 1]",504.0,[1 0 6 3 3],,135.0,False,False,False,False,False
67,1,2,1.0,"[0, 0, 3, 3, 1]",353.0,[1 0 6 3 3],,6.0,False,False,False,False,False
68,1,1,1.0,"[1, 1, 1, 1, 1]",556.0,[3 4 3 2 3],,141.0,False,False,False,False,False
68,1,2,1.0,"[0, 1, 1, 0, 1]",611.1,[3 4 3 2 3],611.1,262.8,False,False,False,False,False
68,2,1,0.9,"[0, 1, 1, 0, 1]",141.3,[3 4 3 2 3],,126.9,False,False,False,False,False
69,1,1,1.0,"[0, 2, 3, 1, 1]",533.0,[2 4 6 5 2],,262.0,False,False,False,False,False
69,1,2,1.0,"[0, 3, 4, 1, 2]",434.7,[2 4 6 5 2],434.7,414.0,False,False,False,False,False
69,2,1,0.9,"[0, 3, 4, 1, 2]",296.1,[2 4 6 5 2],,235.8,False,False,False,False,False
70,1,1,1.0,"[1, 0, 3, 2, 2]",323.0,[2 1 4 3 3],,87.0,False,False,False,False,False
70,1,2,1.0,"[1, 0, 3, 2, 2]",395.0,[2 1 4 3 3],,238.0,False,False,False,False,False
71,1,1,1.0,"[4, 2, 0, 1, 1]",457.0,[7 4 2 3 3],,292.0,False,False,False,False,False
71,1,2,1.0,"[4, 2, 0, 1, 1]",461.0,[7 4 2 3 3],,407.0,False,False,False,False,False
72,1,1,1.0,"[0, 3, 0, 2, 0]",494.0,[3 7 4 4 1],,67.0,False,False,False,False,False
72,1,2,1.0,"[0, 3, 0, 2, 0]",316.0,[3 7 4 4 1],,143.0,False,False,False,False,False
73,1,1,1.0,"[1, 1, 1, 1, 1]",703.0,[3 3 3 4 3],,368.0,False,False,False,False,False
73,1,2,1.0,"[0, 3, 0, 2, 3]",470.7,[3 3 3 4 3],470.7,260.1,False,False,False,False,False
73,2,1,0.9,"[0, 3, 0, 2, 3]",486.0,[3 3 3 4 3],,331.2,False,False,False,False,False
74,1,1,1.0,"[2, 3, 0, 1, 1]",495.0,[5 6 1 3 3],,358.0,False,False,False,False,False
74,1,2,1.0,"[2, 3, 0, 1, 1]",402.0,[5 6 1 3 3],,346.0,False,False,False,False,False
75,1,1,1.0,"[0, 1, 1, 0, 0]",743.0,[3 7 7 4 6],,381.0,False,False,False,False,False
75,1,2,1.0,"[2, 0, 3, 1, 0]",688.5,[3 7 7 4 6],688.5,51.300000000000004,False,False,False,False,False
75,2,1,0.9,"[0, 2, 2, 1, 2]",540.9,[3 7 7 4 6],540.9,342.90000000000003,False,False,False,False,False
75,2,2,0.9,"[0, 2, 2, 1, 2]",243.0,[3 7 7 4 6],,51.300000000000004,False,False,False,False,False
76,1,1,1.0,"[0, 1, 2, 2, 1]",511.0,[1 5 7 4 2],,241.0,False,False,False,False,False
76,1,2,1.0,"[0, 1, 2, 2, 1]",274.0,[1 5 7 4 2],,36.0,False,False,False,False,False
78,1,1,1.0,"[0, 4, 0, 6, 4]",476.0,[4 4 2 6 5],,282.0,False,False,False,False,False
78,1,2,1.0,"[0, 4, 0, 6, 4]",814.0,[4 4 2 6 5],,149.0,False,False,False,False,False
79,1,1,1.0,"[1, 3, 3, 1, 2]",824.0,[5 7 7 1 6],,390.0,False,False,False,False,False
79,1,2,1.0,"[1, 3, 3, 1, 2]",455.0,[5 7 7 1 6],,227.0,False,False,False,False,False
81,1,1,1.0,"[4, 4, 0, 2, 0]",440.0,[4 5 0 3 4],,230.0,False,False,False,False,False
81,1,2,1.0,"[4, 4, 0, 2, 0]",752.0,[4 5 0 3 4],,509.0,False,False,False,False,False
82,1,1,1.0,"[0, 3, 2, 6, 2]",869.0,[3 9 7 6 2],,377.0,False,False,False,False,False
82,1,2,1.0,"[0, 3, 2, 6, 2]",466.0,[3 9 7 6 2],,219.0,False,False,False,False,False
83,1,1,1.0,"[3, 4, 3, 0, 2]",640.0,[4 5 3 2 7],,91.0,False,False,False,False,False
83,1,2,1.0,"[3, 4, 3, 0, 2]",653.0,[4 5 3 2 7],,358.0,False,False,False,False,False
84,1,1,1.0,"[1, 1, 3, 0, 1]",439.0,[2 2 6 1 2],,96.0,False,False,False,False,False
84,1,2,1.0,"[1, 1, 3, 0, 1]",421.0,[2 2 6 1 2],,151.0,False,False,False,False,False
85,1,1,1.0,"[1, 1, 0, 2, 2]",389.0,[3 3 1 3 4],,227.0,False,False,False,False,False
85,1,2,1.0,"[1, 1, 0, 2, 2]",325.0,[3 3 1 3 4],,239.0,False,False,False,False,False
86,1,1,1.0,"[2, 1, 2, 1, 2]",913.0,[4 6 7 3 4],,122.0,False,False,False,False,False
86,1,2,1.0,"[0, 2, 7, 3, 4]",583.2,[4 6 7 3 4],583.2,323.1,False,False,False,False,False
86,2,1,0.9,"[0, 2, 7, 3, 4]",794.7,[4 6 7 3 4],,109.8,False,False,False,False,False
87,1,1,1.0,"[1, 3, 2, 2, 0]",398.0,[2 3 6 7 3],,123.0,False,False,False,False,False
87,1,2,1.0,"[1, 3, 2, 2, 0]",437.0,[2 3 6 7 3],,8.0,False,False,False,False,False
88,1,1,1.0,"[3, 3, 2, 2, 3]",718.0,[4 5 3 7 4],,171.0,False,False,False,False,False
88,1,2,1.0,"[3, 3, 2, 2, 3]",651.0,[4 5 3 7 4],,271.0,False,False,False,False,False
89,1,1,1.0,"[1, 2, 1, 0, 5]",677.0,[5 3 3 2 6],,373.0,False,False,False,False,False
89,1,2,1.0,"[3, 1, 0, 0, 3]",504.90000000000003,[5 3 3 2 6],504.90000000000003,316.8,False,False,False,False,False
89,2,1,0.9,"[3, 3, 0, 2, 0]",288.90000000000003,[5 3 3 2 6],288.90000000000003,335.7,False,True,False,False,True
89,2,2,0.9,"[3, 3, 0, 2, 0]",417.6,[5 3 3 2 6],,316.8,False,False,False,False,False
90,1,1,1.0,"[2, 1, 3, 4, 0]",1566.0,[9 4 9 8 0],,223.0,False,False,False,False,False
90,1,2,1.0,"[2, 1, 3, 4, 0]",524.0,[9 4 9 8 0],,482.0,False,False,False,False,False
91,1,1,1.0,"[0, 0, 1, 0, 2]",886.0,[5 5 3 1 2],,83.0,False,False,False,False,False
91,1,2,1.0,"[0, 0, 1, 0, 2]",209.0,[5 5 3 1 2],,1.0,False,False,False,False,False
92,1,1,1.0,"[1, 1, 2, 1, 2]",638.0,[3 1 5 3 7],,255.0,False,False,False,False,False
92,1,2,1.0,"[1, 1, 2, 1, 2]",251.0,[3 1 5 3 7],,166.0,False,False,False,False,False
93,1,1,1.0,"[0, 2, 2, 3, 2]",749.0,[3 4 3 6 3],,620.0,False,False,False,False,False
93,1,2,1.0,"[0, 2, 2, 3, 2]",363.0,[3 4 3 6 3],,101.0,False,False,False,False,False
94,1,1,1.0,"[0, 1, 1, 1, 1]",701.0,[4 3 2 4 5],,72.0,False,False,False,False,False
94,1,2,1.0,"[1, 1, 0, 1, 2]",579.6,[4 3 2 4 5],579.6,288.90000000000003,False,False,False,False,False
94,2,1,0.9,"[1, 1, 0, 1, 2]",207.0,[4 3 2 4 5],,64.8,False,False,False,False,False
95,1,1,1.0,"[2, 3, 0, 2, 0]",658.0,[5 6 2 5 0],,335.0,False,False,False,False,False
95,1,2,1.0,"[2, 3, 0, 2, 0]",585.0,[5 6 2 5 0],,93.0,False,False,False,False,False
96,1,1,1.0,"[0, 4, 0, 3, 2]",510.0,[5 4 2 3 2],,187.0,False,False,False,False,False
96,1,2,1.0,"[0, 4, 0, 3, 2]",626.0,[5 4 2 3 2],,44.0,False,False,False,False,False
97,1,1,1.0,"[1, 5, 2, 1, 1]",1012.0,[3 8 5 5 4],,499.0,False,False,False,False,False
97,1,2,1.0,"[1, 5, 2, 1, 1]",358.0,[3 8 5 5 4],,211.0,False,False,False,False,False
98,1,1,1.0,"[0, 0, 0, 3, 3]",524.0,[1 1 2 5 5],,357.0,False,False,False,False,False
98,1,2,1.0,"[0, 0, 0, 3, 3]",402.0,[1 1 2 5 5],,223.0,False,False,False,False,False
99,1,1,1.0,"[0, 0, 1, 1, 1]",317.0,[2 0 6 3 4],,185.0,False,False,False,False,False
99,1,2,1.0,"[0, 0, 1, 1, 1]",120.0,[2 0 6 3 4],,102.0,False,False,False,False,False
