game_num,round_num,player,discount_rate,offer,value,items,your_side_of_current_offer,outside_offer,accepting_an_offer_worse_than_outside_offer,making_an_offer_worse_for_you_than_your_outside_offer,walking_away_from_an_offer_better_than_your_outside_offer,offer_no_items_or_all_items,making_offer_worse_than_previous
13,1,1,1.0,"[1, 1, 1, 1, 1]",938.0,[5 5 7 4 2],,13.0,False,False,False,False,False
13,1,2,1.0,"[0, 3, 4, 2, 0]",704.7,[5 5 7 4 2],704.7,402.3,False,False,False,False,False
13,2,1,0.9,"[0, 3, 4, 2, 0]",506.7,[5 5 7 4 2],,11.700000000000001,False,False,False,False,False
14,1,1,1.0,"[0, 0, 0, 0, 0]",1454.0,[ 9  6  6  4 10],,734.0,False,False,False,True,False
14,1,2,1.0,"[1, 1, 1, 0, 0]",1083.6000000000001,[ 9  6  6  4 10],1083.6000000000001,626.4,False,False,False,False,False
14,2,1,0.9,"[1, 1, 1, 1, 1]",1114.2,[ 9  6  6  4 10],1114.2,660.6,False,False,False,False,False
14,2,2,0.9,"[0, 0, 0, 0, 0]",1087.02,[ 9  6  6  4 10],1087.02,563.76,False,False,False,True,False
14,3,1,0.81,[],,[ 9  6  6  4 10],,,,,,,
15,1,1,1.0,"[0, 0, 0, 1, 3]",815.0,[3 4 2 4 6],,73.0,False,False,False,False,False
15,1,2,1.0,"[0, 0, 0, 4, 6]",636.3000000000001,[3 4 2 4 6],636.3000000000001,238.5,False,False,False,False,False
15,2,1,0.9,"[0, 0, 0, 4, 6]",293.40000000000003,[3 4 2 4 6],,65.7,False,False,False,False,False
16,1,1,1.0,"[1, 1, 1, 1, 1]",1298.0,[5 5 7 5 4],,468.0,False,False,False,False,False
16,1,2,1.0,"[2, 2, 4, 2, 2]",854.1,[5 5 7 5 4],854.1,422.1,False,False,False,False,False
16,2,1,0.9,"[1, 1, 1, 1, 1]",1168.2,[5 5 7 5 4],1168.2,421.2,False,False,False,False,False
16,2,2,0.9,"[1, 1, 1, 1, 1]",1139.67,[5 5 7 5 4],1139.67,379.89000000000004,False,False,False,False,False
16,3,1,0.81,[],,[5 5 7 5 4],,,,,,,
17,1,1,1.0,"[1, 1, 4, 0, 2]",845.0,[4 5 8 1 5],,175.0,False,False,False,False,False
17,1,2,1.0,"[0, 0, 0, 0, 0]",358.2,[4 5 8 1 5],358.2,202.5,False,False,False,True,False
17,2,1,0.9,"[0, 0, 0, 0, 0]",1011.6,[4 5 8 1 5],1011.6,157.5,False,False,False,True,False
17,2,2,0.9,"[0, 0, 0, 0, 0]",322.38,[4 5 8 1 5],322.38,182.25,False,False,False,True,False
17,3,1,0.81,"[0, 0, 0, 0, 0]",910.44,[4 5 8 1 5],910.44,141.75,False,False,False,True,False
18,1,1,1.0,"[1, 1, 1, 1, 1]",268.0,[5 5 4 2 3],,232.0,False,False,False,False,False
18,1,2,1.0,"[0, 0, 0, 0, 0]",784.8000000000001,[5 5 4 2 3],784.8000000000001,329.40000000000003,False,False,False,True,False
18,2,1,0.9,"[0, 0, 0, 0, 0]",360.0,[5 5 4 2 3],360.0,208.8,False,False,False,True,False
18,2,2,0.9,"[0, 0, 1, 0, 0]",645.57,[5 5 4 2 3],645.57,296.46000000000004,False,False,False,False,False
18,3,1,0.81,[],,[5 5 4 2 3],,,,,,,
19,1,1,1.0,"[3, 0, 0, 0, 4]",1557.0,[3 4 5 9 4],,178.0,False,False,False,False,False
19,1,2,1.0,"[3, 0, 0, 0, 4]",1116.9,[3 4 5 9 4],1116.9,580.5,False,False,False,False,False
19,2,1,0.9,"[1, 1, 2, 2, 2]",1075.5,[3 4 5 9 4],1075.5,160.20000000000002,False,False,False,False,False
19,2,2,0.9,"[1, 0, 0, 1, 0]",1161.54,[3 4 5 9 4],1161.54,522.45,False,False,False,False,False
19,3,1,0.81,"[0, 0, 0, 0, 0]",1365.66,[3 4 5 9 4],1365.66,144.18,False,False,False,True,False
20,1,1,1.0,"[0, 0, 0, 0, 0]",916.0,[1 7 4 3 2],,114.0,False,False,False,True,False
20,1,2,1.0,"[0, 3, 1, 1, 0]",635.4,[1 7 4 3 2],635.4,292.5,False,False,False,False,False
20,2,1,0.9,"[0, 0, 4, 0, 0]",748.8000000000001,[1 7 4 3 2],748.8000000000001,102.60000000000001,False,False,False,False,False
20,2,2,0.9,"[0, 0, 0, 0, 0]",880.47,[1 7 4 3 2],880.47,263.25,False,False,False,True,False
20,3,1,0.81,"[0, 0, 0, 0, 0]",741.96,[1 7 4 3 2],741.96,92.34,False,False,False,True,False
21,1,1,1.0,"[0, 0, 3, 1, 0]",924.0,[5 4 5 1 3],,248.0,False,False,False,False,False
21,1,2,1.0,"[0, 0, 2, 0, 1]",933.3000000000001,[5 4 5 1 3],933.3000000000001,0.9,False,False,False,False,False
21,2,1,0.9,"[0, 0, 0, 0, 0]",862.2,[5 4 5 1 3],862.2,223.20000000000002,False,False,False,True,False
21,2,2,0.9,"[0, 0, 0, 0, 0]",1004.4000000000001,[5 4 5 1 3],1004.4000000000001,0.81,False,False,False,True,False
21,3,1,0.81,[],,[5 4 5 1 3],,,,,,,
22,1,1,1.0,"[1, 0, 1, 0, 1]",1402.0,[8 2 5 1 6],,214.0,False,False,False,False,False
22,1,2,1.0,"[2, 0, 1, 0, 2]",358.2,[8 2 5 1 6],358.2,232.20000000000002,False,False,False,False,False
22,2,1,0.9,"[0, 1, 0, 1, 0]",1351.8,[8 2 5 1 6],1351.8,192.6,False,False,False,False,False
22,2,2,0.9,"[0, 0, 0, 0, 0]",421.20000000000005,[8 2 5 1 6],421.20000000000005,208.98000000000002,False,False,False,True,False
22,3,1,0.81,"[0, 0, 0, 0, 0]",1318.68,[8 2 5 1 6],1318.68,173.34,False,False,False,True,False
22,3,2,0.81,"[0, 0, 0, 0, 0]",379.08000000000004,[8 2 5 1 6],379.08000000000004,208.98000000000002,False,False,True,True,False
23,1,1,1.0,"[2, 1, 0, 2, 1]",1148.0,[7 4 0 6 3],,925.0,False,False,False,False,False
24,1,1,1.0,"[1, 1, 1, 1, 1]",759.0,[8 5 5 1 4],,132.0,False,False,False,False,False
24,1,2,1.0,"[2, 1, 1, 0, 1]",890.1,[8 5 5 1 4],890.1,306.90000000000003,False,False,False,False,False
24,2,1,0.9,"[0, 0, 0, 0, 0]",873.0,[8 5 5 1 4],873.0,118.8,False,False,False,True,False
24,2,2,0.9,"[0, 0, 0, 0, 0]",1031.94,[8 5 5 1 4],1031.94,276.21000000000004,False,False,False,True,False
24,3,1,0.81,"[0, 0, 0, 0, 0]",785.7,[8 5 5 1 4],785.7,106.92,False,False,False,True,False
25,1,1,1.0,"[0, 0, 0, 0, 0]",754.0,[3 7 1 7 1],,206.0,False,False,False,True,False
25,1,2,1.0,"[1, 2, 0, 2, 0]",1013.4,[3 7 1 7 1],1013.4,324.90000000000003,False,False,False,False,False
25,2,1,0.9,"[1, 5, 1, 5, 1]",210.6,[3 7 1 7 1],210.6,185.4,False,False,False,False,False
25,2,2,0.9,"[1, 0, 0, 0, 0]",1197.18,[3 7 1 7 1],1197.18,292.41,False,False,False,False,False
25,3,1,0.81,"[0, 0, 0, 0, 0]",610.74,[3 7 1 7 1],610.74,166.86,False,False,False,True,False
25,3,2,0.81,"[0, 0, 0, 0, 0]",1138.698,[3 7 1 7 1],1138.698,292.41,False,False,True,True,False
26,1,1,1.0,"[1, 1, 0, 1, 1]",1200.0,[7 7 1 4 4],,362.0,False,False,False,False,False
26,1,2,1.0,"[1, 1, 0, 0, 0]",799.2,[7 7 1 4 4],799.2,399.6,False,False,False,False,False
26,2,1,0.9,"[0, 0, 0, 0, 0]",1278.9,[7 7 1 4 4],1278.9,325.8,False,False,False,True,False
26,2,2,0.9,"[1, 1, 0, 0, 0]",719.2800000000001,[7 7 1 4 4],719.2800000000001,359.64000000000004,False,False,False,False,False
26,3,1,0.81,"[2, 2, 0, 0, 0]",862.6500000000001,[7 7 1 4 4],862.6500000000001,293.22,False,False,False,False,False
27,1,1,1.0,"[3, 1, 1, 1, 1]",665.0,[7 1 4 2 1],,637.0,False,False,False,False,False
27,1,2,1.0,"[3, 1, 1, 1, 1]",616.5,[7 1 4 2 1],616.5,464.40000000000003,False,False,False,False,False
27,2,1,0.9,"[1, 0, 0, 0, 0]",944.1,[7 1 4 2 1],944.1,573.3000000000001,False,False,False,False,False
27,2,2,0.9,"[0, 0, 0, 0, 0]",959.85,[7 1 4 2 1],959.85,417.96000000000004,False,False,False,True,False
27,3,1,0.81,"[1, 1, 1, 1, 1]",684.45,[7 1 4 2 1],684.45,515.97,False,False,False,False,False
28,1,1,1.0,"[1, 1, 1, 1, 1]",565.0,[2 2 2 4 3],,387.0,False,False,False,False,False
28,1,2,1.0,"[0, 0, 0, 0, 0]",567.9,[2 2 2 4 3],567.9,11.700000000000001,False,False,False,True,False
28,2,1,0.9,"[0, 0, 0, 0, 0]",774.0,[2 2 2 4 3],774.0,348.3,False,False,False,True,False
28,2,2,0.9,"[0, 0, 0, 0, 0]",511.11,[2 2 2 4 3],511.11,10.530000000000001,False,False,False,True,False
28,3,1,0.81,"[0, 0, 0, 0, 0]",0.0,[2 2 2 4 3],,313.47,True,False,False,False,False
29,1,1,1.0,"[0, 0, 0, 0, 0]",1181.0,[4 6 7 7 4],,168.0,False,False,False,True,False
29,1,2,1.0,"[1, 1, 1, 1, 1]",1103.4,[4 6 7 7 4],1103.4,711.9,False,False,False,False,False
29,2,1,0.9,"[1, 1, 1, 1, 1]",854.1,[4 6 7 7 4],854.1,151.20000000000002,False,False,False,False,False
29,2,2,0.9,"[0, 0, 0, 0, 0]",1225.53,[4 6 7 7 4],1225.53,640.71,False,False,False,True,False
29,3,1,0.81,"[0, 0, 0, 0, 0]",956.61,[4 6 7 7 4],956.61,136.08,False,False,False,True,False
30,1,1,1.0,"[2, 4, 2, 0, 1]",782.0,[ 6 10  6  2  3],,533.0,False,False,False,False,False
30,1,2,1.0,"[1, 2, 1, 0, 0]",988.2,[ 6 10  6  2  3],988.2,423.90000000000003,False,False,False,False,False
30,2,1,0.9,"[1, 7, 1, 2, 1]",479.7,[ 6 10  6  2  3],479.7,479.7,False,False,False,False,False
30,2,2,0.9,"[0, 0, 0, 0, 0]",1008.45,[ 6 10  6  2  3],1008.45,381.51000000000005,False,False,False,True,False
30,3,1,0.81,"[0, 0, 0, 0, 0]",0.0,[ 6 10  6  2  3],,431.73,True,False,False,False,False
31,1,1,1.0,"[3, 1, 1, 1, 1]",483.0,[6 2 2 2 3],,378.0,False,False,False,False,False
31,1,2,1.0,"[0, 0, 0, 0, 0]",894.6,[6 2 2 2 3],894.6,378.0,False,False,False,True,False
31,2,1,0.9,"[2, 1, 1, 1, 1]",490.5,[6 2 2 2 3],490.5,340.2,False,False,False,False,False
31,2,2,0.9,"[0, 0, 0, 0, 0]",805.1400000000001,[6 2 2 2 3],805.1400000000001,340.20000000000005,False,False,False,True,False
31,3,1,0.81,"[0, 0, 0, 0, 0]",0.0,[6 2 2 2 3],,306.18,True,False,False,False,False
32,1,1,1.0,"[2, 5, 0, 4, 0]",512.0,[2 5 2 4 6],,51.0,False,False,False,False,False
32,1,2,1.0,"[2, 5, 0, 4, 0]",785.0,[2 5 2 4 6],,418.0,False,False,False,False,False
33,1,1,1.0,"[3, 2, 2, 0, 4]",759.0,[6 4 5 0 8],,333.0,False,False,False,False,False
33,1,2,1.0,"[2, 1, 2, 0, 4]",551.7,[6 4 5 0 8],551.7,105.3,False,False,False,False,False
33,2,1,0.9,"[0, 0, 0, 0, 0]",1296.0,[6 4 5 0 8],1296.0,299.7,False,False,False,True,False
33,2,2,0.9,"[2, 1, 2, 0, 4]",496.53000000000003,[6 4 5 0 8],496.53000000000003,94.77000000000001,False,False,False,False,False
33,3,1,0.81,"[2, 1, 2, 0, 4]",451.17,[6 4 5 0 8],,269.73,False,False,False,False,False
34,1,1,1.0,"[0, 0, 0, 0, 0]",690.0,[3 5 6 4 1],,48.0,False,False,False,True,False
34,1,2,1.0,"[0, 0, 0, 0, 0]",796.5,[3 5 6 4 1],796.5,316.8,False,False,False,True,False
34,2,1,0.9,"[0, 0, 0, 0, 0]",621.0,[3 5 6 4 1],621.0,43.2,False,False,False,True,False
34,2,2,0.9,"[0, 0, 0, 0, 0]",716.85,[3 5 6 4 1],716.85,285.12,False,False,False,True,False
34,3,1,0.81,"[0, 0, 0, 0, 0]",558.9000000000001,[3 5 6 4 1],558.9000000000001,38.88,False,False,False,True,False
35,1,1,1.0,"[0, 0, 0, 1, 3]",933.0,[3 3 5 4 4],,490.0,False,False,False,False,False
35,1,2,1.0,"[0, 0, 1, 0, 0]",765.0,[3 3 5 4 4],765.0,139.5,False,False,False,False,False
35,2,1,0.9,"[0, 0, 0, 1, 1]",866.7,[3 3 5 4 4],866.7,441.0,False,False,False,False,False
35,2,2,0.9,"[0, 0, 0, 0, 4]",690.9300000000001,[3 3 5 4 4],690.9300000000001,125.55000000000001,False,False,False,False,False
35,3,1,0.81,"[0, 0, 0, 1, 0]",792.1800000000001,[3 3 5 4 4],792.1800000000001,396.90000000000003,False,False,False,False,False
35,3,2,0.81,"[3, 3, 3, 0, 0]",252.23400000000004,[3 3 5 4 4],252.23400000000004,125.55000000000001,False,False,True,False,False
36,1,1,1.0,"[0, 0, 0, 0, 0]",802.0,[7 6 4 1 3],,175.0,False,False,False,True,False
36,1,2,1.0,"[2, 2, 2, 0, 1]",666.9,[7 6 4 1 3],666.9,363.6,False,False,False,False,False
36,2,1,0.9,"[7, 6, 2, 0, 1]",249.3,[7 6 4 1 3],249.3,157.5,False,False,False,False,False
36,2,2,0.9,"[7, 6, 2, 0, 1]",844.2,[7 6 4 1 3],,363.6,False,False,False,False,False
37,1,1,1.0,"[2, 2, 1, 0, 0]",731.0,[5 6 2 3 3],,113.0,False,False,False,False,False
37,1,2,1.0,"[2, 2, 0, 0, 0]",858.6,[5 6 2 3 3],858.6,301.5,False,False,False,False,False
37,2,1,0.9,"[0, 0, 0, 0, 0]",857.7,[5 6 2 3 3],857.7,101.7,False,False,False,True,False
37,2,2,0.9,"[1, 1, 0, 1, 1]",831.87,[5 6 2 3 3],831.87,271.35,False,False,False,False,False
37,3,1,0.81,"[1, 1, 0, 1, 1]",167.67000000000002,[5 6 2 3 3],,91.53,False,False,False,False,False
38,1,1,1.0,"[2, 0, 1, 1, 1]",644.0,[6 1 2 4 2],,497.0,False,False,False,False,False
38,1,2,1.0,"[2, 0, 1, 1, 0]",565.2,[6 1 2 4 2],565.2,241.20000000000002,False,False,False,False,False
38,2,1,0.9,"[1, 0, 0, 0, 0]",839.7,[6 1 2 4 2],839.7,447.3,False,False,False,False,False
38,2,2,0.9,"[1, 0, 0, 0, 0]",613.1700000000001,[6 1 2 4 2],613.1700000000001,217.08,False,False,False,False,False
38,3,1,0.81,"[0, 0, 0, 0, 0]",781.6500000000001,[6 1 2 4 2],781.6500000000001,402.57000000000005,False,False,False,True,False
39,1,1,1.0,"[0, 0, 0, 0, 0]",922.0,[4 4 3 6 3],,109.0,False,False,False,True,False
39,1,2,1.0,"[1, 2, 1, 3, 1]",366.3,[4 4 3 6 3],366.3,158.4,False,False,False,False,False
39,2,1,0.9,"[1, 1, 1, 1, 1]",628.2,[4 4 3 6 3],628.2,98.10000000000001,False,False,False,False,False
39,2,2,0.9,"[0, 0, 0, 0, 0]",585.63,[4 4 3 6 3],585.63,142.56,False,False,False,True,False
39,3,1,0.81,"[0, 0, 0, 0, 0]",0.0,[4 4 3 6 3],,88.29,True,False,False,False,False
40,1,1,1.0,"[1, 1, 0, 1, 1]",1120.0,[4 3 0 6 5],,664.0,False,False,False,False,False
40,1,2,1.0,"[0, 0, 0, 0, 0]",353.7,[4 3 0 6 5],353.7,83.7,False,False,False,True,False
40,2,1,0.9,"[1, 1, 0, 1, 1]",1008.0,[4 3 0 6 5],1008.0,597.6,False,False,False,False,False
40,2,2,0.9,"[1, 0, 0, 1, 1]",260.82,[4 3 0 6 5],260.82,75.33,False,False,False,False,False
40,3,1,0.81,[],,[4 3 0 6 5],,,,,,,
41,1,1,1.0,"[1, 2, 5, 2, 0]",734.0,[ 3  5 11  4  1],,242.0,False,False,False,False,False
41,1,2,1.0,"[0, 5, 11, 4, 0]",308.7,[ 3  5 11  4  1],308.7,251.1,False,False,False,False,False
41,2,1,0.9,"[1, 0, 0, 0, 0]",1157.4,[ 3  5 11  4  1],1157.4,217.8,False,False,False,False,False
41,2,2,0.9,"[0, 0, 0, 0, 0]",560.52,[ 3  5 11  4  1],560.52,225.99,False,False,False,True,False
41,3,1,0.81,"[0, 0, 0, 0, 0]",1057.0500000000002,[ 3  5 11  4  1],1057.0500000000002,196.02,False,False,False,True,False
42,1,1,1.0,"[2, 4, 2, 2, 2]",615.0,[3 5 6 4 6],,176.0,False,False,False,False,False
42,1,2,1.0,"[2, 1, 4, 2, 2]",429.3,[3 5 6 4 6],429.3,284.40000000000003,False,False,False,False,True
42,2,1,0.9,"[1, 2, 2, 1, 1]",684.9,[3 5 6 4 6],684.9,158.4,False,False,False,False,False
42,2,2,0.9,"[0, 0, 0, 0, 0]",604.26,[3 5 6 4 6],604.26,255.96,False,False,False,True,False
42,3,1,0.81,"[0, 0, 0, 0, 0]",814.0500000000001,[3 5 6 4 6],814.0500000000001,142.56,False,False,False,True,False
43,1,1,1.0,"[1, 0, 5, 0, 1]",679.0,[4 3 8 1 5],,481.0,False,False,False,False,False
43,1,2,1.0,"[0, 0, 3, 0, 0]",1224.0,[4 3 8 1 5],1224.0,63.9,False,False,False,False,False
43,2,1,0.9,"[0, 0, 0, 0, 0]",846.0,[4 3 8 1 5],846.0,432.90000000000003,False,False,False,True,False
43,2,2,0.9,"[0, 0, 0, 0, 0]",1300.8600000000001,[4 3 8 1 5],1300.8600000000001,57.510000000000005,False,False,False,True,False
43,3,1,0.81,"[0, 0, 0, 0, 0]",761.4000000000001,[4 3 8 1 5],761.4000000000001,389.61,False,False,False,True,False
44,1,1,1.0,"[1, 1, 0, 0, 1]",368.0,[5 4 3 1 5],,88.0,False,False,False,False,False
44,1,2,1.0,"[0, 0, 0, 0, 0]",819.9,[5 4 3 1 5],819.9,99.0,False,False,False,True,False
44,2,1,0.9,"[0, 0, 0, 0, 0]",373.5,[5 4 3 1 5],373.5,79.2,False,False,False,True,False
44,2,2,0.9,"[0, 0, 0, 0, 0]",737.9100000000001,[5 4 3 1 5],737.9100000000001,89.10000000000001,False,False,False,True,False
44,3,1,0.81,"[0, 0, 0, 0, 0]",336.15000000000003,[5 4 3 1 5],336.15000000000003,71.28,False,False,False,True,False
45,1,1,1.0,"[3, 3, 2, 2, 1]",655.0,[6 6 4 5 3],,466.0,False,False,False,False,False
45,1,2,1.0,"[2, 2, 1, 1, 0]",1129.5,[6 6 4 5 3],1129.5,823.5,False,False,False,False,False
45,2,1,0.9,"[3, 3, 2, 2, 1]",589.5,[6 6 4 5 3],589.5,419.40000000000003,False,False,False,False,False
45,2,2,0.9,"[2, 2, 1, 1, 1]",957.4200000000001,[6 6 4 5 3],957.4200000000001,741.1500000000001,False,False,False,False,False
45,3,1,0.81,[],,[6 6 4 5 3],,,,,,,
46,1,1,1.0,"[2, 2, 1, 1, 0]",482.0,[5 5 3 3 1],,276.0,False,False,False,False,False
46,1,2,1.0,"[1, 1, 1, 1, 1]",376.2,[5 5 3 3 1],376.2,235.8,False,False,False,False,False
46,2,1,0.9,"[1, 1, 1, 1, 0]",504.0,[5 5 3 3 1],504.0,248.4,False,False,False,False,False
