game_num,round_num,player,discount_rate,offer,value,items,your_side_of_current_offer,outside_offer,accepting_an_offer_worse_than_outside_offer,making_an_offer_worse_for_you_than_your_outside_offer,walking_away_from_an_offer_better_than_your_outside_offer,offer_no_items_or_all_items,making_offer_worse_than_previous
26,1,2,1.0,"[2, 5, 4, 4, 6]",802.0,[2 5 4 4 6],802.0,497.0,False,False,True,True,False
26,2,1,0.9,"[0, 0, 0, 1, 1]",1271.7,[2 5 4 4 6],1271.7,300.6,False,False,True,False,False
26,2,2,0.9,"[2, 5, 4, 3, 5]",683.1,[2 5 4 4 6],683.1,447.3,False,False,True,False,False
26,3,1,0.81,[],,[2 5 4 4 6],,,,,,,
27,1,1,1.0,"[0, 0, 0, 3, 6]",246.0,[3 1 0 6 6],,256.0,False,True,False,False,False
27,1,2,1.0,"[3, 1, 0, 3, 0]",350.0,[3 1 0 6 6],350.0,519.0,False,True,False,False,True
27,2,1,0.9,"[2, 1, 0, 3, 0]",524.7,[3 1 0 6 6],524.7,230.4,False,False,True,False,True
27,2,2,0.9,"[3, 1, 0, 2, 0]",261.90000000000003,[3 1 0 6 6],261.90000000000003,467.1,False,True,False,False,True
27,3,1,0.81,[],,[3 1 0 6 6],,,,,,,
28,1,1,1.0,"[0, 0, 0, 0, 0]",1102.0,[2 5 5 3 3],,5.0,False,False,False,True,False
28,1,2,1.0,"[2, 5, 5, 3, 3]",1158.0,[2 5 5 3 3],1158.0,810.0,False,False,True,True,False
28,2,1,0.9,"[2, 0, 5, 3, 3]",180.0,[2 5 5 3 3],180.0,4.5,False,False,True,False,False
28,2,2,0.9,"[2, 5, 0, 3, 3]",664.2,[2 5 5 3 3],664.2,729.0,False,True,False,False,True
28,3,1,0.81,[],,[2 5 5 3 3],,,,,,,
29,1,1,1.0,"[0, 2, 0, 0, 0]",285.0,[1 3 5 2 1],,544.0,False,True,False,False,False
29,1,2,1.0,"[1, 1, 0, 0, 0]",100.0,[1 3 5 2 1],100.0,761.0,False,True,False,False,False
29,2,1,0.9,"[0, 2, 0, 0, 0]",256.5,[1 3 5 2 1],256.5,489.6,False,True,False,False,False
29,2,2,0.9,"[1, 1, 0, 0, 0]",90.0,[1 3 5 2 1],90.0,684.9,False,True,False,False,False
29,3,1,0.81,[],,[1 3 5 2 1],,,,,,,
30,1,1,1.0,"[0, 4, 1, 3, 2]",454.0,[2 7 2 7 5],,385.0,False,False,False,False,False
30,1,2,1.0,"[2, 3, 1, 3, 2]",501.0,[2 7 2 7 5],501.0,437.0,False,False,True,False,False
30,2,1,0.9,"[0, 4, 1, 2, 3]",387.0,[2 7 2 7 5],387.0,346.5,False,False,True,False,True
30,2,2,0.9,"[2, 3, 1, 3, 2]",450.90000000000003,[2 7 2 7 5],450.90000000000003,393.3,False,False,True,False,False
30,3,1,0.81,[],,[2 7 2 7 5],,,,,,,
31,1,1,1.0,"[0, 0, 0, 0, 0]",818.0,[6 6 6 2 8],,234.0,False,False,False,True,False
31,1,2,1.0,"[0, 0, 0, 0, 0]",0.0,[6 6 6 2 8],0.0,233.0,False,True,False,True,False
31,2,1,0.9,"[3, 3, 3, 1, 4]",368.1,[6 6 6 2 8],368.1,210.6,False,False,True,False,True
31,2,2,0.9,"[2, 2, 2, 0, 3]",300.6,[6 6 6 2 8],300.6,209.70000000000002,False,False,True,False,True
31,3,1,0.81,[],,[6 6 6 2 8],,,,,,,
32,1,1,1.0,"[0, 0, 0, 0, 0]",806.0,[3 6 3 3 5],,780.0,False,False,False,True,False
32,1,2,1.0,"[3, 6, 3, 3, 0]",333.0,[3 6 3 3 5],333.0,745.0,False,True,False,False,False
32,2,1,0.9,"[0, 0, 0, 0, 5]",275.40000000000003,[3 6 3 3 5],275.40000000000003,702.0,False,True,False,False,True
32,2,2,0.9,"[3, 6, 3, 3, 0]",299.7,[3 6 3 3 5],299.7,670.5,False,True,False,False,True
32,3,1,0.81,[],,[3 6 3 3 5],,,,,,,
33,1,1,1.0,"[0, 4, 0, 0, 0]",1085.0,[3 8 1 3 6],,921.0,False,False,False,False,False
33,1,2,1.0,"[1, 2, 0, 0, 0]",160.0,[3 8 1 3 6],160.0,259.0,False,True,False,False,True
33,2,1,0.9,"[0, 3, 0, 0, 0]",1059.3,[3 8 1 3 6],1059.3,828.9,False,False,True,False,True
33,2,2,0.9,"[1, 2, 0, 0, 0]",144.0,[3 8 1 3 6],144.0,233.1,False,True,False,False,True
33,3,1,0.81,[],,[3 8 1 3 6],,,,,,,
34,1,1,1.0,"[0, 0, 0, 0, 0]",814.0,[5 4 1 5 4],,312.0,False,False,False,True,False
34,1,2,1.0,"[5, 4, 1, 5, 4]",1593.0,[5 4 1 5 4],1593.0,32.0,False,False,True,True,False
34,2,1,0.9,"[0, 0, 0, 0, 0]",732.6,[5 4 1 5 4],732.6,280.8,False,False,True,True,False
34,2,2,0.9,"[5, 4, 1, 5, 4]",1433.7,[5 4 1 5 4],1433.7,28.8,False,False,True,True,False
34,3,1,0.81,[],,[5 4 1 5 4],,,,,,,
35,1,1,1.0,"[1, 1, 2, 0, 2]",785.0,[3 2 7 2 6],,335.0,False,False,False,False,False
35,1,2,1.0,"[2, 1, 2, 0, 3]",495.0,[3 2 7 2 6],495.0,777.0,False,True,False,False,False
35,2,1,0.9,"[1, 1, 3, 0, 2]",639.0,[3 2 7 2 6],639.0,301.5,False,False,True,False,True
35,2,2,0.9,"[2, 1, 2, 0, 3]",445.5,[3 2 7 2 6],445.5,699.3000000000001,False,True,False,False,False
35,3,1,0.81,[],,[3 2 7 2 6],,,,,,,
36,1,1,1.0,"[0, 0, 0, 0, 0]",1324.0,[8 3 6 1 5],,775.0,False,False,False,True,False
36,1,2,1.0,"[8, 3, 6, 1, 0]",1218.0,[8 3 6 1 5],1218.0,202.0,False,False,True,False,False
36,2,1,0.9,"[0, 0, 0, 0, 5]",795.6,[8 3 6 1 5],795.6,697.5,False,False,True,False,False
36,2,2,0.9,"[8, 3, 6, 1, 0]",1096.2,[8 3 6 1 5],1096.2,181.8,False,False,True,False,False
36,3,1,0.81,[],,[8 3 6 1 5],,,,,,,
37,1,1,1.0,"[0, 0, 0, 0, 0]",1786.0,[5 7 2 4 8],,390.0,False,False,False,True,False
37,1,2,1.0,"[5, 7, 2, 4, 0]",563.0,[5 7 2 4 8],563.0,350.0,False,False,True,False,False
37,2,1,0.9,"[0, 0, 0, 0, 8]",894.6,[5 7 2 4 8],894.6,351.0,False,False,True,False,False
37,2,2,0.9,"[5, 7, 2, 0, 0]",456.3,[5 7 2 4 8],456.3,315.0,False,False,True,False,True
37,3,1,0.81,[],,[5 7 2 4 8],,,,,,,
38,1,1,1.0,"[0, 0, 0, 0, 0]",839.0,[3 4 7 4 6],,386.0,False,False,False,True,False
38,1,2,1.0,"[3, 4, 7, 4, 6]",1167.0,[3 4 7 4 6],1167.0,878.0,False,False,True,True,False
38,2,1,0.9,"[0, 0, 0, 0, 0]",755.1,[3 4 7 4 6],755.1,347.40000000000003,False,False,True,True,False
38,2,2,0.9,"[3, 4, 7, 4, 6]",1050.3,[3 4 7 4 6],1050.3,790.2,False,False,True,True,False
38,3,1,0.81,[],,[3 4 7 4 6],,,,,,,
39,1,1,1.0,"[0, 0, 0, 0, 1]",499.0,[2 1 5 5 1],,92.0,False,False,False,False,False
39,1,2,1.0,"[0, 0, 0, 0, 0]",0.0,[2 1 5 5 1],0.0,744.0,False,True,False,True,True
39,2,1,0.9,"[0, 0, 0, 0, 1]",449.1,[2 1 5 5 1],449.1,82.8,False,False,True,False,True
39,2,2,0.9,"[0, 0, 0, 0, 0]",0.0,[2 1 5 5 1],0.0,669.6,False,True,False,True,True
39,3,1,0.81,"[0, 0, 0, 0, 1]",404.19000000000005,[2 1 5 5 1],404.19000000000005,74.52000000000001,False,False,True,False,True
40,1,1,1.0,"[0, 0, 0, 0, 0]",459.0,[2 5 3 2 3],,315.0,False,False,False,True,False
40,1,2,1.0,"[2, 5, 3, 2, 3]",633.0,[2 5 3 2 3],633.0,899.0,False,True,False,True,False
40,2,1,0.9,"[0, 0, 0, 0, 0]",413.1,[2 5 3 2 3],413.1,283.5,False,False,True,True,False
40,2,2,0.9,"[2, 5, 3, 2, 3]",569.7,[2 5 3 2 3],569.7,809.1,False,True,False,True,False
40,3,1,0.81,[],,[2 5 3 2 3],,,,,,,
41,1,1,1.0,"[0, 0, 0, 0, 0]",1929.0,[7 7 5 8 7],,220.0,False,False,False,True,False
41,1,2,1.0,"[7, 7, 5, 8, 7]",2605.0,[7 7 5 8 7],2605.0,249.0,False,False,True,True,False
41,2,1,0.9,"[0, 0, 0, 0, 0]",1736.1000000000001,[7 7 5 8 7],1736.1000000000001,198.0,False,False,True,True,False
41,2,2,0.9,"[7, 7, 5, 8, 7]",2344.5,[7 7 5 8 7],2344.5,224.1,False,False,True,True,False
41,3,1,0.81,[],,[7 7 5 8 7],,,,,,,
42,1,1,1.0,"[0, 2, 2, 0, 0]",542.0,[1 4 4 2 2],,928.0,False,True,False,False,False
42,1,2,1.0,"[1, 1, 2, 0, 0]",147.0,[1 4 4 2 2],147.0,126.0,False,False,True,False,False
42,2,1,0.9,"[0, 2, 2, 0, 0]",487.8,[1 4 4 2 2],487.8,835.2,False,True,False,False,True
42,2,2,0.9,"[1, 1, 2, 0, 0]",132.3,[1 4 4 2 2],132.3,113.4,False,False,True,False,False
42,3,1,0.81,[],,[1 4 4 2 2],,,,,,,
43,1,1,1.0,"[0, 0, 0, 0, 0]",1074.0,[7 1 4 5 4],,14.0,False,False,False,True,False
43,1,2,1.0,"[7, 1, 4, 5, 4]",1022.0,[7 1 4 5 4],1022.0,333.0,False,False,True,True,False
43,2,1,0.9,"[0, 0, 0, 0, 0]",966.6,[7 1 4 5 4],966.6,12.6,False,False,True,True,False
43,2,2,0.9,"[7, 1, 4, 5, 4]",919.8000000000001,[7 1 4 5 4],919.8000000000001,299.7,False,False,True,True,False
43,3,1,0.81,[],,[7 1 4 5 4],,,,,,,
44,1,1,1.0,"[0, 0, 0, 0, 0]",985.0,[6 2 7 6 5],,374.0,False,False,False,True,False
44,1,2,1.0,"[0, 0, 0, 0, 0]",0.0,[6 2 7 6 5],0.0,892.0,False,True,False,True,False
44,2,1,0.9,"[3, 0, 2, 0, 0]",621.9,[6 2 7 6 5],621.9,336.6,False,False,True,False,True
44,2,2,0.9,"[3, 0, 0, 0, 0]",216.0,[6 2 7 6 5],216.0,802.8000000000001,False,True,False,False,True
44,3,1,0.81,"[3, 0, 2, 0, 0]",559.71,[6 2 7 6 5],559.71,302.94,False,False,True,False,True
45,1,1,1.0,"[0, 6, 0, 0, 0]",639.0,[1 6 8 1 6],,104.0,False,False,False,False,False
45,1,2,1.0,"[1, 5, 0, 0, 0]",236.0,[1 6 8 1 6],236.0,87.0,False,False,True,False,True
45,2,1,0.9,"[0, 4, 3, 0, 0]",618.3000000000001,[1 6 8 1 6],618.3000000000001,93.60000000000001,False,False,True,False,True
45,2,2,0.9,"[1, 3, 2, 0, 0]",259.2,[1 6 8 1 6],259.2,78.3,False,False,True,False,True
45,3,1,0.81,"[1, 2, 3, 0, 0]",690.9300000000001,[1 6 8 1 6],690.9300000000001,84.24000000000001,False,False,True,False,True
46,1,1,1.0,"[0, 1, 0, 0, 0]",498.0,[4 1 2 2 2],,757.0,False,True,False,False,False
46,1,2,1.0,"[0, 0, 0, 1, 0]",77.0,[4 1 2 2 2],77.0,919.0,False,True,False,False,False
46,2,1,0.9,"[0, 1, 0, 0, 0]",448.2,[4 1 2 2 2],448.2,681.3000000000001,False,True,False,False,True
46,2,2,0.9,"[0, 0, 0, 2, 0]",138.6,[4 1 2 2 2],138.6,827.1,False,True,False,False,False
46,3,1,0.81,[],,[4 1 2 2 2],,,,,,,
47,1,1,1.0,"[0, 0, 0, 0, 0]",1067.0,[3 5 6 6 3],,6.0,False,False,False,True,False
47,1,2,1.0,"[3, 5, 6, 6, 3]",1373.0,[3 5 6 6 3],1373.0,945.0,False,False,True,True,False
47,2,1,0.9,"[1, 0, 0, 0, 0]",914.4,[3 5 6 6 3],914.4,5.4,False,False,True,False,False
47,2,2,0.9,"[2, 5, 6, 6, 3]",1169.1000000000001,[3 5 6 6 3],1169.1000000000001,850.5,False,False,True,False,False
47,3,1,0.81,[],,[3 5 6 6 3],,,,,,,
48,1,1,1.0,"[0, 1, 0, 0, 0]",917.0,[1 3 4 6 2],,557.0,False,False,False,False,False
48,1,2,1.0,"[0, 1, 1, 0, 0]",79.0,[1 3 4 6 2],79.0,763.0,False,True,False,False,False
48,2,1,0.9,"[0, 2, 1, 0, 0]",732.6,[1 3 4 6 2],732.6,501.3,False,False,True,False,True
48,2,2,0.9,"[0, 1, 2, 0, 0]",128.70000000000002,[1 3 4 6 2],128.70000000000002,686.7,False,True,False,False,False
48,3,1,0.81,[],,[1 3 4 6 2],,,,,,,
49,1,1,1.0,"[0, 2, 1, 2, 2]",718.0,[2 4 3 4 4],,918.0,False,True,False,False,False
49,1,2,1.0,"[1, 1, 2, 2, 2]",347.0,[2 4 3 4 4],347.0,767.0,False,True,False,False,False
49,2,1,0.9,"[0, 2, 1, 3, 2]",597.6,[2 4 3 4 4],597.6,826.2,False,True,False,False,True
49,2,2,0.9,"[1, 1, 2, 3, 2]",364.5,[2 4 3 4 4],364.5,690.3000000000001,False,True,False,False,False
49,3,1,0.81,[],,[2 4 3 4 4],,,,,,,
