game_num,round_num,player,discount_rate,offer,value,items,your_side_of_current_offer,outside_offer,accepting_an_offer_worse_than_outside_offer,making_an_offer_worse_for_you_than_your_outside_offer,walking_away_from_an_offer_better_than_your_outside_offer,offer_no_items_or_all_items,making_offer_worse_than_previous
32,2,1,0.9,[],,[6 7 3 2 5],,,,,,,
33,1,1,1.0,"[2, 0, 3, 0, 3]",304.0,[6 2 5 2 7],,491.0,False,True,False,False,False
33,1,2,1.0,"[2, 1, 2, 1, 2]",498.0,[6 2 5 2 7],498.0,30.0,False,False,False,False,False
33,2,1,0.9,"[2, 0, 1, 0, 2]",310.5,[6 2 5 2 7],310.5,441.90000000000003,False,True,False,False,False
33,2,2,0.9,"[2, 0, 2, 1, 2]",396.90000000000003,[6 2 5 2 7],396.90000000000003,27.0,False,False,False,False,False
33,3,1,0.81,[],,[6 2 5 2 7],,,,,,,
34,1,1,1.0,"[0, 0, 1, 3, 3]",424.0,[4 1 2 3 3],,443.0,False,True,False,False,False
35,1,1,1.0,"[1, 1, 0, 0, 0]",1004.0,[6 4 3 3 3],,215.0,False,False,False,False,False
35,1,2,1.0,"[0, 1, 1, 1, 1]",235.0,[6 4 3 3 3],235.0,541.0,False,True,False,False,False
35,2,1,0.9,"[0, 0, 1, 0, 0]",958.5,[6 4 3 3 3],958.5,193.5,False,False,False,False,False
36,1,1,1.0,"[0, 2, 0, 2, 1]",623.0,[2 4 2 5 5],,492.0,False,False,False,False,False
37,1,1,1.0,"[1, 0, 1, 1, 1]",1377.0,[6 2 6 6 3],,587.0,False,False,False,False,False
37,1,2,1.0,"[0, 0, 0, 6, 1]",37.0,[6 2 6 6 3],37.0,441.0,False,True,False,False,True
37,2,1,0.9,"[0, 0, 6, 0, 1]",1121.4,[6 2 6 6 3],1121.4,528.3000000000001,False,False,False,False,False
38,1,1,1.0,"[0, 0, 0, 2, 6]",1311.0,[ 4  3  6  4 10],,272.0,False,False,False,False,False
38,1,2,1.0,"[2, 1, 3, 2, 4]",675.0,[ 4  3  6  4 10],675.0,356.0,False,False,False,False,False
38,2,1,0.9,"[1, 0, 2, 2, 3]",1167.3,[ 4  3  6  4 10],1167.3,244.8,False,False,False,False,False
38,2,2,0.9,"[0, 1, 2, 2, 3]",423.0,[ 4  3  6  4 10],423.0,320.40000000000003,False,False,False,False,False
38,3,1,0.81,[],,[ 4  3  6  4 10],,,,,,,
39,1,1,1.0,"[3, 2, 2, 2, 3]",531.0,[7 5 5 4 7],,726.0,False,True,False,False,False
39,1,2,1.0,"[2, 1, 1, 1, 2]",244.0,[7 5 5 4 7],244.0,780.0,False,True,False,False,True
39,2,1,0.9,[],,[7 5 5 4 7],,,,,,,
40,1,1,1.0,"[0, 1, 2, 1, 4]",706.0,[3 3 5 2 8],,99.0,False,False,False,False,False
40,1,2,1.0,"[0, 0, 2, 1, 7]",100.0,[3 3 5 2 8],100.0,129.0,False,True,False,False,True
40,2,1,0.9,"[0, 1, 3, 0, 6]",456.3,[3 3 5 2 8],456.3,89.10000000000001,False,False,False,False,False
40,2,2,0.9,"[0, 0, 3, 1, 6]",116.10000000000001,[3 3 5 2 8],116.10000000000001,116.10000000000001,False,False,False,False,True
40,3,1,0.81,"[0, 0, 3, 1, 6]",421.20000000000005,[3 3 5 2 8],421.20000000000005,80.19000000000001,False,False,False,False,True
41,1,1,1.0,"[0, 0, 1, 0, 0]",821.0,[3 3 5 3 3],,442.0,False,False,False,False,False
41,1,2,1.0,"[0, 0, 0, 0, 0]",0.0,[3 3 5 3 3],0.0,237.0,False,True,False,True,True
41,2,1,0.9,[],,[3 3 5 3 3],,,,,,,
42,1,1,1.0,"[0, 0, 1, 3, 1]",682.0,[2 3 4 6 3],,581.0,False,False,False,False,False
42,1,2,1.0,"[0, 0, 0, 3, 1]",241.0,[2 3 4 6 3],241.0,612.0,False,True,False,False,True
42,2,1,0.9,[],,[2 3 4 6 3],,,,,,,
43,1,1,1.0,"[0, 2, 1, 6, 3]",668.0,[1 5 4 7 6],,415.0,False,False,False,False,False
44,1,1,1.0,"[1, 2, 0, 0, 2]",922.0,[5 6 2 2 4],,712.0,False,False,False,False,False
45,1,1,1.0,"[1, 3, 0, 2, 3]",670.0,[4 5 1 6 7],,317.0,False,False,False,False,False
46,1,1,1.0,"[1, 0, 0, 1, 2]",1232.0,[4 4 7 3 4],,457.0,False,False,False,False,False
46,1,2,1.0,"[0, 1, 0, 0, 1]",113.0,[4 4 7 3 4],113.0,151.0,False,True,False,False,True
46,2,1,0.9,[],,[4 4 7 3 4],,,,,,,
47,1,1,1.0,"[0, 2, 0, 0, 1]",895.0,[7 9 6 5 3],,788.0,False,False,False,False,False
47,1,2,1.0,"[2, 4, 0, 2, 0]",638.0,[7 9 6 5 3],638.0,547.0,False,False,False,False,False
47,2,1,0.9,[],,[7 9 6 5 3],,,,,,,
48,1,1,1.0,"[0, 0, 1, 1, 5]",620.0,[2 1 3 3 7],,224.0,False,False,False,False,False
49,1,1,1.0,"[0, 1, 1, 1, 2]",533.0,[2 3 3 3 5],,316.0,False,False,False,False,False
49,1,2,1.0,"[0, 0, 1, 0, 3]",265.0,[2 3 3 3 5],265.0,803.0,False,True,False,False,True
49,2,1,0.9,"[0, 0, 0, 0, 2]",606.6,[2 3 3 3 5],606.6,284.40000000000003,False,False,False,False,False
49,2,2,0.9,"[0, 0, 0, 0, 3]",148.5,[2 3 3 3 5],148.5,722.7,False,True,False,False,False
49,3,1,0.81,[],,[2 3 3 3 5],,,,,,,
50,1,1,1.0,"[0, 2, 0, 1, 1]",409.0,[3 4 2 2 2],,697.0,False,True,False,False,False
50,1,2,1.0,"[0, 1, 0, 1, 1]",172.0,[3 4 2 2 2],172.0,409.0,False,True,False,False,True
50,2,1,0.9,[],,[3 4 2 2 2],,,,,,,
51,1,1,1.0,"[0, 0, 2, 0, 0]",422.0,[4 3 4 0 1],,490.0,False,True,False,False,False
51,1,2,1.0,"[2, 3, 0, 0, 1]",135.0,[4 3 4 0 1],135.0,358.0,False,True,False,False,False
51,2,1,0.9,[],,[4 3 4 0 1],,,,,,,
52,1,1,1.0,"[1, 0, 1, 1, 2]",655.0,[5 1 2 2 4],,11.0,False,False,False,False,False
53,1,1,1.0,"[2, 1, 1, 0, 3]",318.0,[4 3 3 2 7],,229.0,False,False,False,False,False
53,1,2,1.0,"[1, 1, 1, 0, 3]",218.0,[4 3 3 2 7],218.0,670.0,False,True,False,False,True
53,2,1,0.9,"[2, 0, 0, 0, 3]",359.1,[4 3 3 2 7],359.1,206.1,False,False,False,False,False
54,1,1,1.0,"[1, 1, 0, 1, 1]",747.0,[5 3 2 3 4],,157.0,False,False,False,False,False
54,1,2,1.0,"[0, 0, 0, 0, 0]",0.0,[5 3 2 3 4],0.0,56.0,False,True,False,True,True
54,2,1,0.9,"[2, 1, 0, 1, 2]",540.0,[5 3 2 3 4],540.0,141.3,False,False,False,False,True
54,2,2,0.9,"[1, 0, 0, 1, 2]",127.8,[5 3 2 3 4],127.8,50.4,False,False,False,False,True
54,3,1,0.81,"[1, 0, 0, 1, 2]",551.61,[5 3 2 3 4],551.61,127.17,False,False,False,False,True
55,1,1,1.0,"[1, 2, 1, 1, 1]",342.0,[4 8 5 3 2],,601.0,False,True,False,False,False
56,1,1,1.0,"[0, 0, 3, 0, 0]",248.0,[4 3 3 2 3],,976.0,False,True,False,False,False
56,1,2,1.0,"[2, 2, 1, 1, 1]",383.0,[4 3 3 2 3],383.0,433.0,False,True,False,False,False
56,2,1,0.9,[],,[4 3 3 2 3],,,,,,,
57,1,1,1.0,"[0, 0, 0, 2, 0]",854.0,[2 5 4 5 1],,114.0,False,False,False,False,False
57,1,2,1.0,"[0, 0, 0, 1, 0]",5.0,[2 5 4 5 1],5.0,584.0,False,True,False,False,True
57,2,1,0.9,"[0, 0, 0, 1, 1]",800.1,[2 5 4 5 1],800.1,102.60000000000001,False,False,False,False,True
58,1,1,1.0,"[0, 1, 2, 4, 0]",699.0,[3 3 5 5 3],,432.0,False,False,False,False,False
58,1,2,1.0,"[0, 0, 1, 2, 0]",267.0,[3 3 5 5 3],267.0,104.0,False,False,False,False,True
58,2,1,0.9,"[0, 0, 1, 3, 0]",778.5,[3 3 5 5 3],778.5,388.8,False,False,False,False,True
58,2,2,0.9,"[0, 0, 1, 2, 0]",240.3,[3 3 5 5 3],240.3,93.60000000000001,False,False,False,False,True
58,3,1,0.81,[],,[3 3 5 5 3],,,,,,,
59,1,1,1.0,"[0, 3, 3, 0, 2]",445.0,[1 5 3 2 4],,347.0,False,False,False,False,False
59,1,2,1.0,"[0, 0, 3, 0, 4]",91.0,[1 5 3 2 4],91.0,75.0,False,False,False,False,True
59,2,1,0.9,"[0, 2, 2, 0, 3]",441.0,[1 5 3 2 4],441.0,312.3,False,False,False,False,True
59,2,2,0.9,"[0, 1, 2, 0, 4]",131.4,[1 5 3 2 4],131.4,67.5,False,False,False,False,True
59,3,1,0.81,[],,[1 5 3 2 4],,,,,,,
60,1,1,1.0,"[0, 2, 0, 4, 4]",586.0,[2 6 4 4 4],,292.0,False,False,False,False,False
61,1,1,1.0,"[3, 0, 4, 1, 3]",401.0,[7 0 5 3 6],,572.0,False,True,False,False,False
61,1,2,1.0,"[3, 0, 4, 1, 3]",544.0,[7 0 5 3 6],544.0,268.0,False,False,False,False,False
62,1,1,1.0,"[1, 0, 1, 2, 0]",1020.0,[5 4 5 4 2],,280.0,False,False,False,False,False
62,1,2,1.0,"[0, 0, 0, 1, 1]",35.0,[5 4 5 4 2],35.0,281.0,False,True,False,False,True
62,2,1,0.9,"[1, 0, 1, 1, 1]",898.2,[5 4 5 4 2],898.2,252.0,False,False,False,False,True
62,2,2,0.9,"[0, 0, 0, 1, 1]",31.5,[5 4 5 4 2],31.5,252.9,False,True,False,False,True
62,3,1,0.81,[],,[5 4 5 4 2],,,,,,,
63,1,1,1.0,"[0, 1, 1, 0, 1]",913.0,[3 6 6 0 5],,247.0,False,False,False,False,False
64,1,1,1.0,"[0, 5, 7, 1, 0]",737.0,[ 3 11  7  8  3],,599.0,False,False,False,False,False
64,1,2,1.0,"[0, 5, 7, 1, 0]",964.0,[ 3 11  7  8  3],964.0,686.0,False,False,False,False,False
65,1,1,1.0,"[1, 0, 0, 1, 1]",593.0,[4 2 2 4 5],,715.0,False,True,False,False,False
65,1,2,1.0,"[1, 0, 0, 0, 0]",83.0,[4 2 2 4 5],83.0,119.0,False,True,False,False,True
65,2,1,0.9,[],,[4 2 2 4 5],,,,,,,
66,1,1,1.0,"[1, 1, 1, 2, 2]",528.0,[4 3 4 4 4],,69.0,False,False,False,False,False
66,1,2,1.0,"[0, 1, 0, 4, 2]",221.0,[4 3 4 4 4],221.0,569.0,False,True,False,False,True
66,2,1,0.9,"[1, 1, 1, 2, 2]",475.2,[4 3 4 4 4],475.2,62.1,False,False,False,False,True
66,2,2,0.9,"[0, 0, 0, 1, 0]",4.5,[4 3 4 4 4],4.5,512.1,False,True,False,False,True
66,3,1,0.81,[],,[4 3 4 4 4],,,,,,,
67,1,1,1.0,"[0, 3, 0, 4, 0]",969.0,[5 3 4 4 5],,873.0,False,False,False,False,False
68,1,1,1.0,"[1, 3, 2, 4, 0]",511.0,[2 6 6 5 2],,726.0,False,True,False,False,False
69,1,1,1.0,"[0, 1, 0, 1, 2]",385.0,[1 3 2 5 4],,334.0,False,False,False,False,False
69,1,2,1.0,"[0, 0, 0, 0, 0]",0.0,[1 3 2 5 4],0.0,425.0,False,True,False,True,True
69,2,1,0.9,"[0, 1, 0, 3, 2]",333.90000000000003,[1 3 2 5 4],333.90000000000003,300.6,False,False,False,False,True
70,1,1,1.0,"[1, 3, 1, 0, 4]",187.0,[2 5 2 2 5],,643.0,False,True,False,False,False
70,1,2,1.0,"[1, 2, 1, 1, 4]",522.0,[2 5 2 2 5],522.0,316.0,False,False,False,False,False
70,2,1,0.9,[],,[2 5 2 2 5],,,,,,,
71,1,1,1.0,"[0, 3, 5, 2, 2]",264.0,[1 4 5 3 4],,411.0,False,True,False,False,False
71,1,2,1.0,"[0, 2, 5, 1, 2]",345.0,[1 4 5 3 4],345.0,555.0,False,True,False,False,True
71,2,1,0.9,"[0, 1, 5, 1, 2]",277.2,[1 4 5 3 4],277.2,369.90000000000003,False,True,False,False,True
72,1,1,1.0,"[0, 0, 0, 3, 4]",820.0,[6 1 3 3 4],,597.0,False,False,False,False,False
73,1,1,1.0,"[2, 0, 1, 4, 4]",738.0,[5 1 4 7 8],,438.0,False,False,False,False,False
73,1,2,1.0,"[3, 0, 0, 3, 4]",474.0,[5 1 4 7 8],474.0,270.0,False,False,False,False,True
73,2,1,0.9,"[2, 0, 0, 2, 5]",835.2,[5 1 4 7 8],835.2,394.2,False,False,False,False,True
73,2,2,0.9,"[1, 0, 0, 2, 5]",435.6,[5 1 4 7 8],435.6,243.0,False,False,False,False,True
73,3,1,0.81,[],,[5 1 4 7 8],,,,,,,
74,1,1,1.0,"[1, 4, 2, 0, 1]",730.0,[4 4 5 2 3],,842.0,False,True,False,False,False
75,1,1,1.0,"[1, 0, 1, 0, 1]",650.0,[3 1 1 1 6],,585.0,False,False,False,False,False
75,1,2,1.0,"[0, 1, 1, 1, 2]",218.0,[3 1 1 1 6],218.0,527.0,False,True,False,False,False
75,2,1,0.9,"[0, 0, 1, 0, 5]",288.90000000000003,[3 1 1 1 6],288.90000000000003,526.5,False,True,False,False,True
76,1,1,1.0,"[1, 3, 1, 2, 2]",671.0,[3 8 3 4 4],,89.0,False,False,False,False,False
77,1,1,1.0,"[1, 0, 1, 1, 0]",715.0,[7 3 4 5 2],,319.0,False,False,False,False,False
77,1,2,1.0,"[0, 0, 4, 0, 0]",32.0,[7 3 4 5 2],32.0,60.0,False,True,False,False,True
77,2,1,0.9,[],,[7 3 4 5 2],,,,,,,
78,1,1,1.0,"[2, 1, 1, 0, 0]",641.0,[4 2 5 1 2],,628.0,False,False,False,False,False
79,1,1,1.0,"[1, 5, 1, 0, 2]",578.0,[ 2 10  3  1  5],,561.0,False,False,False,False,False
79,1,2,1.0,"[0, 0, 1, 0, 2]",82.0,[ 2 10  3  1  5],82.0,511.0,False,True,False,False,True
79,2,1,0.9,[],,[ 2 10  3  1  5],,,,,,,
80,1,1,1.0,"[0, 3, 0, 2, 0]",824.0,[1 7 2 5 6],,688.0,False,False,False,False,False
81,1,1,1.0,"[2, 3, 2, 3, 4]",568.0,[4 7 4 6 8],,252.0,False,False,False,False,False
81,1,2,1.0,"[1, 2, 1, 2, 2]",348.0,[4 7 4 6 8],348.0,54.0,False,False,False,False,True
81,2,1,0.9,"[2, 2, 1, 3, 2]",599.4,[4 7 4 6 8],599.4,226.8,False,False,False,False,True
81,2,2,0.9,"[2, 2, 1, 3, 2]",396.90000000000003,[4 7 4 6 8],396.90000000000003,48.6,False,False,False,False,False
82,1,1,1.0,"[1, 1, 0, 1, 1]",955.0,[4 4 4 3 6],,241.0,False,False,False,False,False
83,1,1,1.0,"[3, 0, 3, 1, 3]",246.0,[6 0 6 2 6],,830.0,False,True,False,False,False
83,1,2,1.0,"[1, 0, 0, 0, 2]",143.0,[6 0 6 2 6],143.0,718.0,False,True,False,False,True
83,2,1,0.9,[],,[6 0 6 2 6],,,,,,,
84,1,1,1.0,"[0, 1, 3, 2, 5]",632.0,[2 3 7 4 5],,579.0,False,False,False,False,False
85,1,1,1.0,"[1, 1, 0, 0, 0]",939.0,[5 4 3 3 2],,571.0,False,False,False,False,False
85,1,2,1.0,"[0, 0, 0, 3, 2]",152.0,[5 4 3 3 2],152.0,118.0,False,False,False,False,False
85,2,1,0.9,[],,[5 4 3 3 2],,,,,,,
86,1,1,1.0,"[0, 2, 1, 1, 0]",987.0,[7 5 4 4 6],,287.0,False,False,False,False,False
86,1,2,1.0,"[0, 0, 0, 0, 0]",0.0,[7 5 4 4 6],0.0,601.0,False,True,False,True,True
86,2,1,0.9,"[0, 1, 2, 4, 0]",873.0,[7 5 4 4 6],873.0,258.3,False,False,False,False,True
87,1,1,1.0,"[1, 2, 1, 2, 1]",525.0,[5 4 4 4 3],,622.0,False,True,False,False,False
87,1,2,1.0,"[0, 1, 0, 1, 0]",47.0,[5 4 4 4 3],47.0,466.0,False,True,False,False,True
87,2,1,0.9,[],,[5 4 4 4 3],,,,,,,
88,1,1,1.0,"[0, 1, 0, 1, 2]",1311.0,[8 3 2 3 5],,861.0,False,False,False,False,False
88,1,2,1.0,"[2, 1, 0, 1, 2]",199.0,[8 3 2 3 5],199.0,422.0,False,True,False,False,False
88,2,1,0.9,[],,[8 3 2 3 5],,,,,,,
89,1,1,1.0,"[1, 0, 3, 2, 2]",695.0,[4 1 6 6 4],,299.0,False,False,False,False,False
89,1,2,1.0,"[1, 0, 2, 1, 2]",150.0,[4 1 6 6 4],150.0,17.0,False,False,False,False,True
89,2,1,0.9,[],,[4 1 6 6 4],,,,,,,
90,1,1,1.0,"[2, 1, 3, 1, 1]",644.0,[7 5 8 3 3],,171.0,False,False,False,False,False
91,1,1,1.0,"[2, 1, 2, 2, 1]",647.0,[4 6 5 4 3],,351.0,False,False,False,False,False
91,1,2,1.0,"[2, 1, 2, 1, 1]",210.0,[4 6 5 4 3],210.0,394.0,False,True,False,False,True
91,2,1,0.9,[],,[4 6 5 4 3],,,,,,,
92,1,1,1.0,"[0, 1, 2, 2, 3]",861.0,[1 3 5 7 9],,394.0,False,False,False,False,False
93,1,1,1.0,"[1, 1, 0, 2, 1]",1032.0,[6 3 2 4 5],,591.0,False,False,False,False,False
93,1,2,1.0,"[0, 0, 1, 1, 3]",316.0,[6 3 2 4 5],316.0,622.0,False,True,False,False,False
93,2,1,0.9,[],,[6 3 2 4 5],,,,,,,
94,1,1,1.0,"[3, 1, 0, 2, 2]",325.0,[4 2 1 4 4],,424.0,False,True,False,False,False
95,1,1,1.0,"[1, 2, 0, 2, 2]",394.0,[3 4 2 5 4],,326.0,False,False,False,False,False
96,1,1,1.0,"[0, 2, 3, 1, 0]",811.0,[2 4 5 3 5],,574.0,False,False,False,False,False
96,1,2,1.0,"[0, 1, 1, 1, 0]",215.0,[2 4 5 3 5],215.0,777.0,False,True,False,False,True
96,2,1,0.9,[],,[2 4 5 3 5],,,,,,,
97,1,1,1.0,[],,[4 4 4 1 4],,,,,,,
98,1,1,1.0,"[0, 5, 0, 1, 0]",1141.0,[5 9 5 6 4],,588.0,False,False,False,False,False
