game_num,round_num,player,discount_rate,offer,value,items,your_side_of_current_offer,outside_offer,accepting_an_offer_worse_than_outside_offer,making_an_offer_worse_for_you_than_your_outside_offer,walking_away_from_an_offer_better_than_your_outside_offer,offer_no_items_or_all_items,making_offer_worse_than_previous
14,1,1,1.0,"[3, 3, 0, 0, 0]",965.0,[6 6 6 2 1],,1107.0,False,True,False,False,False
14,1,2,1.0,"[3, 3, 0, 0, 0]",405.0,[6 6 6 2 1],,343.0,False,False,False,False,False
15,1,1,1.0,"[0, 3, 3, 0, 1]",364.0,[1 5 6 0 2],,217.0,False,False,False,False,False
16,1,1,1.0,"[1, 3, 2, 3, 1]",471.0,[3 6 4 6 2],,721.0,False,True,False,False,False
17,1,1,1.0,"[1, 2, 2, 1, 0]",584.0,[3 4 5 2 1],,642.0,False,True,False,False,False
18,1,1,1.0,"[1, 1, 3, 1, 0]",494.0,[3 5 6 5 5],,500.0,False,True,False,False,False
19,1,1,1.0,"[2, 1, 0, 0, 3]",854.0,[5 3 5 2 7],,236.0,False,False,False,False,False
20,1,1,1.0,"[1, 1, 2, 4, 1]",696.0,[3 4 3 8 2],,311.0,False,False,False,False,False
20,1,2,1.0,"[1, 1, 2, 4, 1]",671.0,[3 4 3 8 2],,70.0,False,False,False,False,False
21,1,1,1.0,"[2, 3, 1, 3, 3]",719.0,[4 5 3 5 6],,1223.0,False,True,False,False,False
21,1,2,1.0,"[1, 1, 1, 1, 1]",602.1,[4 5 3 5 6],602.1,655.2,False,True,False,False,False
21,2,1,0.9,[],,[4 5 3 5 6],,,,,,,
22,1,1,1.0,"[0, 0, 0, 0, 0]",606.0,[3 2 3 4 6],,524.0,False,False,False,True,False
22,1,2,1.0,"[0, 0, 0, 0, 0]",0.0,[3 2 3 4 6],,320.0,True,False,False,False,False
23,1,1,1.0,"[0, 3, 3, 2, 4]",856.0,[2 6 6 5 8],,803.0,False,False,False,False,False
23,1,2,1.0,"[0, 3, 3, 2, 4]",537.0,[2 6 6 5 8],,36.0,False,False,False,False,False
24,1,1,1.0,"[2, 1, 3, 0, 4]",300.0,[5 3 4 2 9],,86.0,False,False,False,False,False
25,1,1,1.0,"[0, 1, 3, 0, 2]",688.0,[1 2 7 2 4],,280.0,False,False,False,False,False
26,1,1,1.0,[],,[4 5 4 6 3],,,,,,,
27,1,1,1.0,"[2, 0, 0, 0, 0]",718.0,[4 2 1 3 5],,18.0,False,False,False,False,False
28,1,1,1.0,[],,[5 3 2 2 4],,,,,,,
29,1,1,1.0,"[1, 3, 1, 0, 0]",585.0,[3 7 2 3 2],,753.0,False,True,False,False,False
30,1,1,1.0,"[4, 1, 2, 3, 1]",784.0,[8 2 4 6 3],,195.0,False,False,False,False,False
31,1,1,1.0,"[2, 0, 0, 0, 3]",608.0,[4 2 3 4 5],,337.0,False,False,False,False,False
32,1,1,1.0,"[1, 1, 1, 2, 2]",1047.0,[3 4 4 5 6],,961.0,False,False,False,False,False
32,1,2,1.0,"[1, 1, 1, 2, 2]",229.0,[3 4 4 5 6],,46.0,False,False,False,False,False
33,1,1,1.0,"[1, 3, 5, 4, 2]",942.0,[ 3  6 10  9  5],,1474.0,False,True,False,False,False
33,1,2,1.0,"[1, 3, 5, 4, 2]",907.0,[ 3  6 10  9  5],,753.0,False,False,False,False,False
34,1,1,1.0,"[2, 2, 3, 3, 1]",587.0,[4 4 6 6 3],,92.0,False,False,False,False,False
34,1,2,1.0,"[2, 1, 3, 3, 1]",461.7,[4 4 6 6 3],461.7,591.3000000000001,False,True,False,False,False
34,2,1,0.9,[],,[4 4 6 6 3],,,,,,,
35,1,1,1.0,"[1, 2, 2, 2, 1]",795.0,[3 5 5 3 3],,437.0,False,False,False,False,False
36,1,1,1.0,"[0, 2, 1, 2, 1]",365.0,[1 5 2 5 2],,353.0,False,False,False,False,False
37,1,1,1.0,"[1, 3, 2, 2, 2]",729.0,[2 7 4 4 5],,579.0,False,False,False,False,False
38,1,1,1.0,"[0, 1, 3, 5, 2]",701.0,[ 1  3  6 10  5],,538.0,False,False,False,False,False
38,1,2,1.0,"[1, 2, 3, 5, 3]",619.2,[ 1  3  6 10  5],619.2,711.0,False,True,False,False,True
38,2,1,0.9,[],,[ 1  3  6 10  5],,,,,,,
40,1,1,1.0,"[1, 2, 3, 1, 0]",570.0,[3 5 8 4 2],,301.0,False,False,False,False,False
40,1,2,1.0,"[1, 2, 3, 1, 0]",615.6,[3 5 8 4 2],615.6,675.0,False,True,False,False,False
40,2,1,0.9,"[0, 1, 2, 0, 0]",660.6,[3 5 8 4 2],660.6,270.90000000000003,False,False,False,False,False
41,1,1,1.0,"[0, 1, 2, 2, 2]",498.0,[1 3 5 4 3],,349.0,False,False,False,False,False
41,1,2,1.0,"[0, 1, 2, 2, 2]",154.0,[1 3 5 4 3],,68.0,False,False,False,False,False
42,1,1,1.0,"[0, 0, 0, 3, 3]",997.0,[5 2 5 6 6],,275.0,False,False,False,False,False
42,1,2,1.0,"[2, 1, 2, 2, 4]",524.7,[5 2 5 6 6],524.7,556.2,False,True,False,False,False
42,2,1,0.9,[],,[5 2 5 6 6],,,,,,,
43,1,1,1.0,[],,[4 5 6 4 3],,,,,,,
44,1,1,1.0,"[1, 2, 0, 3, 0]",687.0,[2 5 3 6 1],,378.0,False,False,False,False,False
45,1,1,1.0,"[1, 2, 1, 1, 2]",244.0,[2 4 2 3 3],,362.0,False,True,False,False,False
46,1,1,1.0,"[1, 1, 3, 2, 0]",330.0,[2 3 7 4 1],,313.0,False,False,False,False,False
46,1,2,1.0,"[1, 1, 3, 2, 0]",319.0,[2 3 7 4 1],,60.0,False,False,False,False,False
47,1,1,1.0,"[2, 0, 0, 2, 0]",649.0,[5 1 1 5 1],,158.0,False,False,False,False,False
47,1,2,1.0,"[3, 1, 1, 3, 1]",167.4,[5 1 1 5 1],167.4,341.1,False,True,False,False,True
47,2,1,0.9,"[3, 1, 1, 3, 1]",584.1,[5 1 1 5 1],,142.20000000000002,False,False,False,False,False
48,1,1,1.0,"[0, 0, 1, 1, 0]",828.0,[5 1 3 4 3],,202.0,False,False,False,False,False
49,1,1,1.0,"[5, 2, 3, 0, 1]",561.0,[10  4  5  0  3],,499.0,False,False,False,False,False
50,1,1,1.0,"[1, 3, 1, 3, 4]",693.0,[3 6 2 6 8],,194.0,False,False,False,False,False
51,1,1,1.0,"[5, 2, 2, 4, 3]",650.0,[11  4  4  8  5],,41.0,False,False,False,False,False
51,1,2,1.0,"[6, 1, 1, 7, 2]",412.2,[11  4  4  8  5],412.2,486.0,False,True,False,False,False
51,2,1,0.9,"[6, 1, 1, 7, 2]",521.1,[11  4  4  8  5],,36.9,False,False,False,False,False
52,1,1,1.0,"[2, 3, 1, 1, 3]",728.0,[4 6 3 2 6],,144.0,False,False,False,False,False
53,1,1,1.0,"[1, 2, 3, 2, 0]",796.0,[2 4 7 4 1],,363.0,False,False,False,False,False
54,1,1,1.0,[],,[2 2 5 3 5],,,,,,,
55,1,1,1.0,"[2, 1, 4, 0, 1]",322.0,[4 2 9 1 3],,194.0,False,False,False,False,False
55,1,2,1.0,"[1, 1, 3, 0, 1]",197.1,[4 2 9 1 3],197.1,198.9,False,True,False,False,False
55,2,1,0.9,[],,[4 2 9 1 3],,,,,,,
56,1,1,1.0,"[3, 0, 0, 1, 3]",654.0,[6 0 1 3 6],,92.0,False,False,False,False,False
57,1,1,1.0,"[1, 1, 0, 0, 1]",196.0,[2 2 1 1 2],,83.0,False,False,False,False,False
58,1,1,1.0,"[2, 3, 2, 0, 3]",771.0,[5 6 5 1 7],,567.0,False,False,False,False,False
59,1,1,1.0,"[3, 2, 4, 3, 3]",779.0,[6 4 7 4 6],,1239.0,False,True,False,False,False
59,1,2,1.0,"[2, 1, 3, 1, 2]",714.6,[6 4 7 4 6],714.6,801.0,False,True,False,False,False
59,2,1,0.9,[],,[6 4 7 4 6],,,,,,,
60,1,1,1.0,[],,[3 4 3 4 3],,,,,,,
61,1,1,1.0,"[0, 1, 0, 1, 0]",473.0,[1 1 2 3 3],,204.0,False,False,False,False,False
61,1,2,1.0,"[0, 1, 0, 1, 0]",91.0,[1 1 2 3 3],,38.0,False,False,False,False,False
62,1,1,1.0,"[3, 1, 0, 2, 0]",500.0,[6 3 2 5 1],,363.0,False,False,False,False,False
62,1,2,1.0,"[3, 1, 0, 2, 0]",446.0,[6 3 2 5 1],,239.0,False,False,False,False,False
64,1,1,1.0,"[4, 3, 2, 2, 1]",392.0,[8 5 4 4 2],,156.0,False,False,False,False,False
64,1,2,1.0,"[4, 2, 2, 2, 1]",347.40000000000003,[8 5 4 4 2],347.40000000000003,540.0,False,True,False,False,True
64,2,1,0.9,"[4, 2, 2, 2, 1]",352.8,[8 5 4 4 2],,140.4,False,False,False,False,False
65,1,1,1.0,"[1, 2, 2, 3, 5]",624.0,[ 2  3  5  5 10],,1163.0,False,True,False,False,False
65,1,2,1.0,"[1, 2, 2, 3, 5]",742.0,[ 2  3  5  5 10],,592.0,False,False,False,False,False
66,1,1,1.0,"[1, 2, 2, 1, 1]",1084.0,[3 5 6 6 5],,905.0,False,False,False,False,False
66,1,2,1.0,"[2, 3, 4, 5, 4]",436.5,[3 5 6 6 5],436.5,1018.8000000000001,False,True,False,False,True
66,2,1,0.9,"[1, 3, 3, 4, 3]",522.9,[3 5 6 6 5],522.9,814.5,False,True,False,False,True
67,1,1,1.0,"[2, 4, 1, 1, 1]",565.0,[4 9 3 3 3],,635.0,False,True,False,False,False
68,1,1,1.0,"[2, 2, 2, 3, 4]",813.0,[5 4 4 6 9],,625.0,False,False,False,False,False
68,1,2,1.0,"[2, 2, 2, 3, 4]",776.0,[5 4 4 6 9],,182.0,False,False,False,False,False
69,1,1,1.0,[],,[8 2 2 1 5],,,,,,,
70,1,1,1.0,"[0, 2, 1, 1, 0]",394.0,[2 3 3 3 2],,45.0,False,False,False,False,False
70,1,2,1.0,"[2, 1, 2, 2, 2]",144.0,[2 3 3 3 2],144.0,297.0,False,True,False,False,True
70,2,1,0.9,[],,[2 3 3 3 2],,,,,,,
71,1,1,1.0,[],,[2 8 2 6 3],,,,,,,
72,1,1,1.0,"[1, 2, 2, 2, 2]",596.0,[3 5 5 4 5],,15.0,False,False,False,False,False
73,1,1,1.0,"[2, 2, 1, 0, 1]",392.0,[5 5 3 2 3],,50.0,False,False,False,False,False
73,1,2,1.0,"[2, 2, 1, 0, 1]",350.0,[5 5 3 2 3],,160.0,False,False,False,False,False
74,1,1,1.0,"[1, 1, 2, 2, 2]",492.0,[3 3 4 4 4],,348.0,False,False,False,False,False
75,1,1,1.0,"[1, 0, 1, 2, 0]",831.0,[4 3 4 5 3],,119.0,False,False,False,False,False
76,1,1,1.0,"[0, 0, 0, 0, 0]",532.0,[3 1 2 1 3],,32.0,False,False,False,True,False
76,1,2,1.0,"[2, 1, 1, 0, 2]",202.5,[3 1 2 1 3],202.5,66.60000000000001,False,False,False,False,False
76,2,1,0.9,"[1, 0, 0, 0, 1]",385.2,[3 1 2 1 3],385.2,28.8,False,False,False,False,False
76,2,2,0.9,"[2, 0, 1, 0, 2]",255.96,[3 1 2 1 3],255.96,59.940000000000005,False,False,False,False,False
76,3,1,0.81,"[2, 0, 1, 0, 2]",232.47000000000003,[3 1 2 1 3],,25.92,False,False,False,False,False
77,1,1,1.0,"[1, 1, 2, 0, 0]",299.0,[3 3 4 1 1],,321.0,False,True,False,False,False
78,1,1,1.0,[],,[7 3 3 3 8],,,,,,,
79,1,1,1.0,"[1, 0, 1, 1, 2]",617.0,[4 0 2 3 4],,739.0,False,True,False,False,False
80,1,1,1.0,"[1, 1, 2, 3, 5]",574.0,[ 2  2  4  7 10],,63.0,False,False,False,False,False
80,1,2,1.0,"[0, 0, 2, 4, 6]",333.0,[ 2  2  4  7 10],333.0,372.6,False,True,False,False,False
80,2,1,0.9,[],,[ 2  2  4  7 10],,,,,,,
81,1,1,1.0,"[1, 3, 4, 0, 0]",871.0,[4 6 7 4 3],,255.0,False,False,False,False,False
81,1,2,1.0,"[2, 2, 2, 2, 1]",800.1,[4 6 7 4 3],800.1,1018.8000000000001,False,True,False,False,False
81,2,1,0.9,[],,[4 6 7 4 3],,,,,,,
82,1,1,1.0,"[2, 0, 1, 2, 2]",375.0,[4 1 3 4 4],,433.0,False,True,False,False,False
82,1,2,1.0,"[2, 0, 1, 2, 2]",522.0,[4 1 3 4 4],,252.0,False,False,False,False,False
83,1,1,1.0,"[2, 2, 1, 0, 0]",600.0,[4 5 4 2 1],,439.0,False,False,False,False,False
83,1,2,1.0,"[2, 2, 1, 0, 0]",252.0,[4 5 4 2 1],,119.0,False,False,False,False,False
84,1,1,1.0,"[2, 2, 0, 1, 3]",1616.0,[6 6 2 3 9],,290.0,False,False,False,False,False
85,1,1,1.0,"[0, 2, 0, 3, 2]",909.0,[1 6 1 7 4],,104.0,False,False,False,False,False
86,1,1,1.0,"[2, 1, 1, 1, 3]",538.0,[5 4 2 4 8],,177.0,False,False,False,False,False
86,1,2,1.0,"[3, 2, 0, 3, 5]",460.8,[5 4 2 4 8],460.8,446.40000000000003,False,False,False,False,False
86,2,1,0.9,[],,[5 4 2 4 8],,,,,,,
87,1,1,1.0,"[0, 3, 2, 2, 1]",561.0,[1 6 4 3 2],,797.0,False,True,False,False,False
88,1,1,1.0,"[0, 3, 0, 2, 3]",717.0,[1 8 1 4 5],,270.0,False,False,False,False,False
89,1,1,1.0,"[1, 1, 2, 0, 2]",936.0,[3 3 6 2 7],,376.0,False,False,False,False,False
89,1,2,1.0,"[1, 1, 2, 0, 2]",74.0,[3 3 6 2 7],,140.0,True,False,False,False,False
90,1,1,1.0,[],,[6 0 8 1 3],,,,,,,
91,1,1,1.0,"[1, 5, 3, 3, 0]",877.0,[ 2 10  7  6  6],,1324.0,False,True,False,False,False
92,1,1,1.0,"[3, 2, 0, 2, 3]",901.0,[6 5 1 4 7],,682.0,False,False,False,False,False
93,1,1,1.0,"[0, 1, 2, 2, 1]",451.0,[1 2 5 4 3],,54.0,False,False,False,False,False
94,1,1,1.0,"[1, 2, 0, 0, 0]",275.0,[2 4 3 0 1],,228.0,False,False,False,False,False
94,1,2,1.0,"[1, 3, 2, 0, 1]",127.8,[2 4 3 0 1],127.8,332.1,False,True,False,False,False
94,2,1,0.9,[],,[2 4 3 0 1],,,,,,,
95,1,1,1.0,"[0, 1, 3, 3, 2]",379.0,[0 3 6 6 4],,190.0,False,False,False,False,False
96,1,1,1.0,"[3, 1, 2, 1, 1]",527.0,[7 2 5 3 2],,89.0,False,False,False,False,False
97,1,1,1.0,"[0, 1, 1, 1, 1]",187.0,[0 2 3 2 3],,271.0,False,True,False,False,False
98,1,1,1.0,"[2, 5, 3, 0, 3]",778.0,[ 4 11  5  1  7],,776.0,False,False,False,False,False
99,1,1,1.0,"[1, 1, 1, 3, 1]",816.0,[2 3 4 8 3],,348.0,False,False,False,False,False
